state,year,quarter,pincode,txn_count,txn_amount
ladakh,2020,2,147787,69412,57150654.09
ladakh,2020,2,167106,34245,28196421.63
ladakh,2020,2,166456,23999,19759862.94
ladakh,2020,2,190413,15859,13057635.84
ladakh,2020,2,153590,13374,11012285.03
ladakh,2020,2,178533,11317,9318030.54
ladakh,2020,2,138764,10150,8357742.74
ladakh,2020,2,127947,8817,7259543.06
ladakh,2020,2,118449,7157,5893149.17
ladakh,2020,2,139882,6861,5649274.35
ladakh,2020,3,161783,76730,62530353.49
ladakh,2020,3,190578,36079,29402406.09
ladakh,2020,3,135676,27588,22482392.39
ladakh,2020,3,151816,18257,14878336.23
ladakh,2020,3,133642,15599,12712165.36
ladakh,2020,3,178197,11474,9350896.47
ladakh,2020,3,185204,11270,9185039.38
ladakh,2020,3,162426,9589,7814581.29
ladakh,2020,3,118951,8689,7081635.16
ladakh,2020,3,122229,6719,5475564.85
ladakh,2020,4,140691,94124,76860623.71
ladakh,2020,4,122906,45252,36952744.9
ladakh,2020,4,145798,28993,23676054.65
ladakh,2020,4,117264,23885,19504238.54
ladakh,2020,4,132583,17953,14660567.79
ladakh,2020,4,165471,15639,12771391.07
ladakh,2020,4,121707,11859,9684152.99
ladakh,2020,4,190190,9909,8091863.52
ladakh,2020,4,128501,9862,8053930.64
ladakh,2020,4,149018,7910,6459410.48
ladakh,2021,1,154554,77680,65160221.35
ladakh,2021,1,117389,37860,31758079.83
ladakh,2021,1,136982,22581,18942246.16
ladakh,2021,1,126007,17687,14837020.96
ladakh,2021,1,130719,13428,11264044.89
ladakh,2021,1,162558,10451,8766640.47
ladakh,2021,1,186549,9627,8076005.14
ladakh,2021,1,127257,8160,6845244.48
ladakh,2021,1,171695,6920,5805116.07
ladakh,2021,1,152958,6788,5694155.48
ladakh,2021,2,150703,83631,69058708.03
ladakh,2021,2,130635,38169,31518973.16
ladakh,2021,2,176718,27074,22356602.83
ladakh,2021,2,113450,20281,16747215.61
ladakh,2021,2,121433,15674,12943259.15
ladakh,2021,2,148319,13069,10791865.74
ladakh,2021,2,115383,9932,8202184.61
ladakh,2021,2,115124,9659,7976690.9
ladakh,2021,2,122393,7405,6115086.99
ladakh,2021,2,176779,7000,5780691.07
ladakh,2021,3,121418,89592,74661959.15
ladakh,2021,3,140916,45199,37666899.78
ladakh,2021,3,191218,29059,24216791.86
ladakh,2021,3,113405,22261,18551981.75
ladakh,2021,3,196314,18445,15371394.11
ladakh,2021,3,145758,12964,10804341.12
ladakh,2021,3,120438,11348,9457034.81
ladakh,2021,3,145115,10994,9162025.09
ladakh,2021,3,135965,8334,6945369.87
ladakh,2021,3,152059,7848,6540884.66
ladakh,2021,4,197705,104937,87026330.32
ladakh,2021,4,135413,47099,39060712.56
ladakh,2021,4,176397,30967,25681989.38
ladakh,2021,4,134819,24341,20187155.44
ladakh,2021,4,166346,19242,15958427.08
ladakh,2021,4,142810,16031,13295442.62
ladakh,2021,4,163344,14275,11838926.34
ladakh,2021,4,167014,12915,10711012.93
ladakh,2021,4,128995,10606,8796204.51
ladakh,2021,4,199746,8900,7381766.44
ladakh,2022,1,147863,88682,74544287.28
ladakh,2022,1,185296,42724,35912757.04
ladakh,2022,1,118842,30035,25247362.41
ladakh,2022,1,121550,19985,16799216.78
ladakh,2022,1,154025,14937,12556441.86
ladakh,2022,1,194496,13907,11690588.97
ladakh,2022,1,180762,12209,10263311.14
ladakh,2022,1,149940,9490,7977785.53
ladakh,2022,1,162277,9247,7773159.26
ladakh,2022,1,165516,8283,6962750.84
ladakh,2022,2,173945,99650,82901597.36
ladakh,2022,2,170631,41123,34211420.25
ladakh,2022,2,141808,31559,26255501.78
ladakh,2022,2,184235,21399,17803153.76
ladakh,2022,2,140186,17681,14710080.69
ladakh,2022,2,199185,13269,11039483.48
ladakh,2022,2,148481,11615,9663033.17
ladakh,2022,2,129404,11211,9326966.71
ladakh,2022,2,137386,8960,7454517.32
ladakh,2022,2,155963,8458,7036754.94
ladakh,2022,3,140775,115199,95838463.67
ladakh,2022,3,196573,47197,39265802.42
ladakh,2022,3,163093,32469,27012535.11
ladakh,2022,3,159658,25603,21300605.07
ladakh,2022,3,122702,18563,15443514.74
ladakh,2022,3,183798,14817,12327442.08
ladakh,2022,3,121140,13181,10966418.39
ladakh,2022,3,197675,12591,10475431.91
ladakh,2022,3,125510,9895,8232524.99
ladakh,2022,3,139607,9329,7761157.86
ladakh,2022,4,131562,124690,106024399.15
ladakh,2022,4,129325,50280,42753258.1
ladakh,2022,4,144376,35852,30485212.82
ladakh,2022,4,148928,27871,23699052.13
ladakh,2022,4,129998,20547,17471203.74
ladakh,2022,4,146922,16735,14230211.31
ladakh,2022,4,123497,14846,12623982.13
ladakh,2022,4,199074,12281,10443192.99
ladakh,2022,4,154770,11964,10173708.03
ladakh,2022,4,129116,10826,9205364.22
ladakh,2023,1,194354,91467,78121383.19
ladakh,2023,1,162574,46768,39944650.68
ladakh,2023,1,195484,28292,24164745.91
ladakh,2023,1,144319,22390,19123658.69
ladakh,2023,1,134224,16620,14195608.76
ladakh,2023,1,181225,14837,12672567.11
ladakh,2023,1,117835,10918,9325236.0
ladakh,2023,1,113124,10173,8689238.91
ladakh,2023,1,139908,9431,8055329.78
ladakh,2023,1,176577,8426,7197240.48
ladakh,2023,2,111413,111133,94539929.59
ladakh,2023,2,157254,48674,41406588.13
ladakh,2023,2,195908,32008,27228891.5
ladakh,2023,2,151791,22306,18975522.74
ladakh,2023,2,155883,20210,17192846.98
ladakh,2023,2,178611,16125,13718030.08
ladakh,2023,2,117328,11926,10146024.17
ladakh,2023,2,118088,11510,9791552.12
ladakh,2023,2,125679,11108,9450153.92
ladakh,2023,2,186283,9484,8067898.84
ladakh,2023,3,130929,105761,91718471.85
ladakh,2023,3,121439,50105,43452624.79
ladakh,2023,3,191098,37028,32111754.99
ladakh,2023,3,122946,27173,23565738.44
ladakh,2023,3,119128,21039,18245949.76
ladakh,2023,3,147833,15849,13745412.83
ladakh,2023,3,174367,14769,12808506.5
ladakh,2023,3,110261,12691,11006352.46
ladakh,2023,3,150144,11393,9880858.01
ladakh,2023,3,148185,10207,8851816.61
ladakh,2023,4,123318,138916,118969989.88
ladakh,2023,4,161050,58215,49856763.58
ladakh,2023,4,156350,40698,34854584.87
ladakh,2023,4,142746,28935,24780475.49
ladakh,2023,4,183421,21893,18749904.0
ladakh,2023,4,167093,20213,17311038.35
ladakh,2023,4,140991,15838,13563930.5
ladakh,2023,4,191977,14875,12739361.29
ladakh,2023,4,196709,12493,10699486.99
ladakh,2023,4,130502,12114,10375192.96
lakshadweep,2018,1,680833,19162,14875003.21
lakshadweep,2018,1,690558,9803,7609935.6
lakshadweep,2018,1,663538,5752,4465582.62
lakshadweep,2018,1,644824,4145,3218197.82
lakshadweep,2018,1,681749,3518,2731477.04
lakshadweep,2018,1,650337,2668,2071482.94
lakshadweep,2018,1,646955,2535,1968507.61
lakshadweep,2018,1,640160,2082,1616213.91
lakshadweep,2018,1,626265,1890,1467529.34
lakshadweep,2018,1,637926,1768,1372896.28
lakshadweep,2018,2,659957,23901,19054471.1
lakshadweep,2018,2,652600,10424,8310864.12
lakshadweep,2018,2,636329,7126,5681406.03
lakshadweep,2018,2,695826,4881,3891900.22
lakshadweep,2018,2,677579,4356,3472967.46
lakshadweep,2018,2,672582,3187,2541074.8
lakshadweep,2018,2,653297,2799,2232140.39
lakshadweep,2018,2,646750,2384,1900630.93
lakshadweep,2018,2,665855,2306,1838736.43
lakshadweep,2018,2,697871,1907,1520939.5
lakshadweep,2018,3,656657,28959,22992065.07
lakshadweep,2018,3,654988,13555,10761946.34
lakshadweep,2018,3,693710,9143,7259146.39
lakshadweep,2018,3,611916,6224,4942150.12
lakshadweep,2018,3,675386,4918,3904948.07
lakshadweep,2018,3,646927,3786,3006223.55
lakshadweep,2018,3,684743,3136,2490100.61
lakshadweep,2018,3,670161,3052,2423191.72
lakshadweep,2018,3,648626,2660,2112061.18
lakshadweep,2018,3,675364,2258,1792963.73
lakshadweep,2018,4,694351,32616,25923588.49
lakshadweep,2018,4,625801,16941,13465332.03
lakshadweep,2018,4,634372,11123,8840749.12
lakshadweep,2018,4,628484,7572,6018991.46
lakshadweep,2018,4,671867,5802,4611711.2
lakshadweep,2018,4,693300,5162,4102850.14
lakshadweep,2018,4,668654,4401,3498372.01
lakshadweep,2018,4,631888,3717,2954984.63
lakshadweep,2018,4,693495,3041,2417290.0
lakshadweep,2018,4,677742,2998,2383421.32
lakshadweep,2019,1,624388,25960,20410404.91
lakshadweep,2019,1,633234,13870,10905288.75
lakshadweep,2019,1,661637,7846,6169313.91
lakshadweep,2019,1,670431,6093,4790820.41
lakshadweep,2019,1,652834,5259,4134825.73
lakshadweep,2019,1,621936,4431,3484276.98
lakshadweep,2019,1,656003,3475,2732837.67
lakshadweep,2019,1,642795,2930,2303818.34
lakshadweep,2019,1,699658,2469,1941383.18
lakshadweep,2019,1,683739,2348,1846783.05
lakshadweep,2019,2,636478,32146,25689355.73
lakshadweep,2019,2,644632,14092,11261828.18
lakshadweep,2019,2,655175,9864,7883022.04
lakshadweep,2019,2,665422,7085,5662600.75
lakshadweep,2019,2,620288,5575,4455350.77
lakshadweep,2019,2,660490,4431,3541143.56
lakshadweep,2019,2,677076,4092,3270648.45
lakshadweep,2019,2,681895,3753,2999426.53
lakshadweep,2019,2,610009,3385,2705063.86
lakshadweep,2019,2,652633,2945,2353815.01
lakshadweep,2019,3,667242,34651,28283553.32
lakshadweep,2019,3,642359,14184,11578106.74
lakshadweep,2019,3,616174,10361,8457011.87
lakshadweep,2019,3,636791,7857,6413421.67
lakshadweep,2019,3,627694,6461,5274233.01
lakshadweep,2019,3,670226,4762,3887630.93
lakshadweep,2019,3,643238,4516,3686723.55
lakshadweep,2019,3,694966,3963,3235499.54
lakshadweep,2019,3,676794,3229,2636092.74
lakshadweep,2019,3,629305,2958,2414443.09
lakshadweep,2019,4,611006,38742,31230635.81
lakshadweep,2019,4,624522,17626,14209023.37
lakshadweep,2019,4,652140,13176,10621697.91
lakshadweep,2019,4,675174,8381,6756697.59
lakshadweep,2019,4,690437,7483,6032779.61
lakshadweep,2019,4,697214,6467,5213332.0
lakshadweep,2019,4,634461,4803,3872118.51
lakshadweep,2019,4,669820,4024,3243928.5
lakshadweep,2019,4,699754,3735,3010903.05
lakshadweep,2019,4,685095,3628,2925357.48
lakshadweep,2020,1,610801,35093,28150827.78
lakshadweep,2020,1,693156,16018,12849869.76
lakshadweep,2020,1,632139,11953,9589088.05
lakshadweep,2020,1,664446,7935,6365254.91
lakshadweep,2020,1,659526,5958,4779845.36
lakshadweep,2020,1,616544,5066,4063922.93
lakshadweep,2020,1,638371,4548,3648543.17
lakshadweep,2020,1,648921,4096,3286295.15
lakshadweep,2020,1,698108,3653,2931057.22
lakshadweep,2020,1,622563,3067,2460969.56
lakshadweep,2020,2,621036,38040,30576881.42
lakshadweep,2020,2,639984,16508,13269359.85
lakshadweep,2020,2,653288,11686,9393806.59
lakshadweep,2020,2,665012,8700,6993430.22
lakshadweep,2020,2,652458,6625,5325830.76
lakshadweep,2020,2,698169,5670,4557808.83
lakshadweep,2020,2,684120,4415,3548965.06
lakshadweep,2020,2,645361,3960,3183637.33
lakshadweep,2020,2,659111,3648,2932884.53
lakshadweep,2020,2,669857,3385,2721386.2
lakshadweep,2020,3,695364,41560,33553008.98
lakshadweep,2020,3,679925,20834,16820304.1
lakshadweep,2020,3,647996,11687,9435226.18
lakshadweep,2020,3,699176,10047,8111512.14
lakshadweep,2020,3,637064,7492,6048604.05
lakshadweep,2020,3,613544,6075,4905207.58
lakshadweep,2020,3,646240,5445,4396636.07
lakshadweep,2020,3,635219,4425,3572985.48
lakshadweep,2020,3,633917,4374,3531475.77
lakshadweep,2020,3,643434,3469,2800976.84
lakshadweep,2020,4,616133,46562,37177290.52
lakshadweep,2020,4,674952,22815,18216357.26
lakshadweep,2020,4,655337,13550,10819534.13
lakshadweep,2020,4,670057,9909,7911862.34
lakshadweep,2020,4,646094,8260,6595400.15
lakshadweep,2020,4,657923,7209,5756721.28
lakshadweep,2020,4,677608,5356,4277198.46
lakshadweep,2020,4,676056,5130,4096308.54
lakshadweep,2020,4,650486,4841,3865825.57
lakshadweep,2020,4,633760,4031,3219149.06
lakshadweep,2021,1,657160,38601,32238793.53
lakshadweep,2021,1,699026,18075,15095984.38
lakshadweep,2021,1,615340,12860,10740887.13
lakshadweep,2021,1,652028,9864,8238312.11
lakshadweep,2021,1,678706,7914,6609596.27
lakshadweep,2021,1,695640,5777,4824980.08
lakshadweep,2021,1,665485,4821,4026980.09
lakshadweep,2021,1,657598,4431,3700684.65
lakshadweep,2021,1,619606,3766,3145452.89
lakshadweep,2021,1,678644,3732,3117382.67
lakshadweep,2021,2,669201,41880,34375740.61
lakshadweep,2021,2,633571,19006,15600175.32
lakshadweep,2021,2,659219,13310,10925449.22
lakshadweep,2021,2,628025,8912,7315601.93
lakshadweep,2021,2,649037,7943,6519991.98
lakshadweep,2021,2,633762,6032,4951626.73
lakshadweep,2021,2,659725,4852,3982788.95
lakshadweep,2021,2,674621,4714,3869784.79
lakshadweep,2021,2,691295,3805,3123897.36
lakshadweep,2021,2,644985,3625,2975853.89
lakshadweep,2021,3,627811,49956,41026912.04
lakshadweep,2021,3,659905,23045,18926276.48
lakshadweep,2021,3,613562,14069,11554188.47
lakshadweep,2021,3,696925,10254,8421115.06
lakshadweep,2021,3,688830,8834,7255034.88
lakshadweep,2021,3,697694,6722,5521238.97
lakshadweep,2021,3,622879,6633,5447980.42
lakshadweep,2021,3,614439,5369,4409759.35
lakshadweep,2021,3,690129,4805,3946885.83
lakshadweep,2021,3,685627,4000,3285646.02
lakshadweep,2021,4,623821,52454,43175977.01
lakshadweep,2021,4,665430,23537,19374144.35
lakshadweep,2021,4,641555,17322,14258185.0
lakshadweep,2021,4,654041,11034,9082788.17
lakshadweep,2021,4,622072,8875,7305256.72
lakshadweep,2021,4,683525,7983,6571182.69
lakshadweep,2021,4,625240,5925,4877691.84
lakshadweep,2021,4,671205,5434,4472846.18
lakshadweep,2021,4,638662,4613,3797596.04
lakshadweep,2021,4,652838,4527,3726799.54
lakshadweep,2022,1,647833,43982,36242857.07
lakshadweep,2022,1,654412,18802,15494185.17
lakshadweep,2022,1,693215,12493,10294933.33
lakshadweep,2022,1,660407,10231,8430867.85
lakshadweep,2022,1,633180,7067,5823969.63
lakshadweep,2022,1,610749,6502,5358063.58
lakshadweep,2022,1,644846,5113,4213497.37
lakshadweep,2022,1,681647,4496,3705179.06
lakshadweep,2022,1,693079,4294,3538425.05
lakshadweep,2022,1,694325,3581,2950866.53
lakshadweep,2022,2,622880,46582,38843249.96
lakshadweep,2022,2,649722,22082,18413474.26
lakshadweep,2022,2,671729,13727,11446515.06
lakshadweep,2022,2,686867,10448,8712330.11
lakshadweep,2022,2,684378,8212,6848245.51
lakshadweep,2022,2,681142,6542,5455777.58
lakshadweep,2022,2,698727,6461,5388255.37
lakshadweep,2022,2,638730,5457,4551151.79
lakshadweep,2022,2,615028,4722,3938145.32
lakshadweep,2022,2,610014,3830,3194337.03
lakshadweep,2022,3,637587,52341,43554388.21
lakshadweep,2022,3,684222,22750,18930704.95
lakshadweep,2022,3,619803,15863,13200356.61
lakshadweep,2022,3,653188,10897,9068393.64
lakshadweep,2022,3,697329,10172,8465073.91
lakshadweep,2022,3,690601,8385,6977808.78
lakshadweep,2022,3,683288,6460,5376111.76
lakshadweep,2022,3,633521,5634,4688864.41
lakshadweep,2022,3,613086,5330,4435269.15
lakshadweep,2022,3,610468,4508,3751401.79
lakshadweep,2022,4,625373,58437,49626307.4
lakshadweep,2022,4,621823,27351,23227170.45
lakshadweep,2022,4,616768,15745,13371449.56
lakshadweep,2022,4,616289,12947,10994955.12
lakshadweep,2022,4,629858,10033,8520573.84
lakshadweep,2022,4,644110,9136,7758713.98
lakshadweep,2022,4,683590,7882,6693722.51
lakshadweep,2022,4,651771,5995,5091091.36
lakshadweep,2022,4,660589,5722,4860049.59
lakshadweep,2022,4,651043,5337,4533058.33
lakshadweep,2023,1,655186,45687,38607778.71
lakshadweep,2023,1,670234,24760,20923900.03
lakshadweep,2023,1,698264,14700,12422639.5
lakshadweep,2023,1,645881,12274,10372251.89
lakshadweep,2023,1,647362,9042,7641064.13
lakshadweep,2023,1,611294,7136,6031032.86
lakshadweep,2023,1,696116,6270,5298581.03
lakshadweep,2023,1,684648,5358,4527824.36
lakshadweep,2023,1,629018,4897,4138886.26
lakshadweep,2023,1,625379,4558,3851776.95
lakshadweep,2023,2,655836,53061,44805637.65
lakshadweep,2023,2,627070,24627,20795464.66
lakshadweep,2023,2,646777,15137,12782467.85
lakshadweep,2023,2,620053,12211,10311613.88
lakshadweep,2023,2,621776,8927,7538187.69
lakshadweep,2023,2,651150,7523,6352902.89
lakshadweep,2023,2,643309,7210,6088537.43
lakshadweep,2023,2,675653,6327,5342553.89
lakshadweep,2023,2,687863,5064,4276845.76
lakshadweep,2023,2,663806,4861,4104713.32
lakshadweep,2023,3,637282,60520,51200930.79
lakshadweep,2023,3,671256,25897,21909622.05
lakshadweep,2023,3,631010,18317,15496917.37
lakshadweep,2023,3,636862,13326,11274167.27
lakshadweep,2023,3,653182,10533,8911021.08
lakshadweep,2023,3,619064,9266,7839428.92
lakshadweep,2023,3,621091,7136,6037285.44
lakshadweep,2023,3,680547,6808,5759984.58
lakshadweep,2023,3,634733,5985,5063777.69
lakshadweep,2023,3,619692,4874,4123863.17
lakshadweep,2023,4,671415,66956,56587251.14
lakshadweep,2023,4,656127,31161,26335312.71
lakshadweep,2023,4,666628,21539,18203756.7
lakshadweep,2023,4,629135,16564,13998803.38
lakshadweep,2023,4,689631,13183,11141530.79
lakshadweep,2023,4,640514,9492,8022532.05
lakshadweep,2023,4,628025,9110,7699821.26
lakshadweep,2023,4,613294,7511,6348085.23
lakshadweep,2023,4,675479,6019,5087673.04
lakshadweep,2023,4,622638,5229,4419991.89
madhya-pradesh,2018,1,410422,1548091,1212145965.25
madhya-pradesh,2018,1,429845,786626,615924079.48
madhya-pradesh,2018,1,477331,518835,406245433.26
madhya-pradesh,2018,1,479419,346218,271086794.63
madhya-pradesh,2018,1,498974,317848,248873521.9
madhya-pradesh,2018,1,419901,244056,191094685.22
madhya-pradesh,2018,1,493099,200294,156829539.03
madhya-pradesh,2018,1,439817,198442,155379403.92
madhya-pradesh,2018,1,483282,176865,138484607.12
madhya-pradesh,2018,1,443787,131158,102696621.58
madhya-pradesh,2018,2,484564,1817477,1419057623.62
madhya-pradesh,2018,2,423445,863715,674375333.0
madhya-pradesh,2018,2,478522,602754,470621012.8
madhya-pradesh,2018,2,430603,451011,352142948.73
madhya-pradesh,2018,2,496360,323348,252465278.61
madhya-pradesh,2018,2,490097,257377,200956423.54
madhya-pradesh,2018,2,472137,245878,191977930.11
madhya-pradesh,2018,2,491104,208903,163108314.09
madhya-pradesh,2018,2,457501,194872,152153395.08
madhya-pradesh,2018,2,447552,179381,140058030.14
madhya-pradesh,2018,3,451283,2090439,1686361640.77
madhya-pradesh,2018,3,419258,1008249,813356965.78
madhya-pradesh,2018,3,492005,687566,554661408.72
madhya-pradesh,2018,3,475611,494335,398781840.52
madhya-pradesh,2018,3,465997,362567,292483993.79
madhya-pradesh,2018,3,467965,288956,233101940.61
madhya-pradesh,2018,3,426137,253700,204660853.66
madhya-pradesh,2018,3,436717,208832,168465490.21
