state,year,quarter,district,txn_count,txn_amount
meghalaya,2019,4,Meghalaya District 2,152746,124255949.9
meghalaya,2019,4,Meghalaya District 3,96028,78116924.21
meghalaya,2019,4,Meghalaya District 4,68817,55981807.98
meghalaya,2019,4,Meghalaya District 5,46967,38206719.59
meghalaya,2020,1,Meghalaya District 1,271490,216178136.78
meghalaya,2020,1,Meghalaya District 2,129268,102931621.91
meghalaya,2020,1,Meghalaya District 3,81267,64710798.27
meghalaya,2020,1,Meghalaya District 4,58239,46374425.51
meghalaya,2020,1,Meghalaya District 5,39747,31649829.39
meghalaya,2020,2,Meghalaya District 1,284364,231050003.71
meghalaya,2020,2,Meghalaya District 2,135397,110012751.42
meghalaya,2020,2,Meghalaya District 3,85121,69162545.31
meghalaya,2020,2,Meghalaya District 4,61001,49564730.95
meghalaya,2020,2,Meghalaya District 5,41632,33827163.6
meghalaya,2020,3,Meghalaya District 1,315850,258492527.35
meghalaya,2020,3,Meghalaya District 2,150389,123079306.2
meghalaya,2020,3,Meghalaya District 3,94546,77377194.75
meghalaya,2020,3,Meghalaya District 4,67756,55451687.36
meghalaya,2020,3,Meghalaya District 5,46242,37844920.45
meghalaya,2020,4,Meghalaya District 1,373552,302443510.25
meghalaya,2020,4,Meghalaya District 2,177864,144006241.84
meghalaya,2020,4,Meghalaya District 3,111819,90533489.05
meghalaya,2020,4,Meghalaya District 4,80134,64880030.18
meghalaya,2020,4,Meghalaya District 5,54690,44279618.85
meghalaya,2021,1,Meghalaya District 1,289830,237008980.74
meghalaya,2021,1,Meghalaya District 2,138000,112850074.29
meghalaya,2021,1,Meghalaya District 3,86757,70946306.45
meghalaya,2021,1,Meghalaya District 4,62174,50843047.72
meghalaya,2021,1,Meghalaya District 5,42433,34699595.05
meghalaya,2021,2,Meghalaya District 1,326229,265759212.57
meghalaya,2021,2,Meghalaya District 2,155331,126539284.66
meghalaya,2021,2,Meghalaya District 3,97653,79552405.47
meghalaya,2021,2,Meghalaya District 4,69982,57010533.03
meghalaya,2021,2,Meghalaya District 5,47762,38908808.55
meghalaya,2021,3,Meghalaya District 1,364709,301610800.36
meghalaya,2021,3,Meghalaya District 2,173653,143609753.18
meghalaya,2021,3,Meghalaya District 3,109172,90284225.54
meghalaya,2021,3,Meghalaya District 4,78237,64701397.67
meghalaya,2021,3,Meghalaya District 5,53395,44157704.92
meghalaya,2021,4,Meghalaya District 1,389802,326364580.19
meghalaya,2021,4,Meghalaya District 2,185601,155396082.47
meghalaya,2021,4,Meghalaya District 3,116683,97694025.97
meghalaya,2021,4,Meghalaya District 4,83620,70011566.11
meghalaya,2021,4,Meghalaya District 5,57069,47781812.89
meghalaya,2022,1,Meghalaya District 1,352169,291685780.85
meghalaya,2022,1,Meghalaya District 2,167682,138884028.5
meghalaya,2022,1,Meghalaya District 3,105418,87313268.6
meghalaya,2022,1,Meghalaya District 4,75547,62572287.46
meghalaya,2022,1,Meghalaya District 5,51559,42704620.08
meghalaya,2022,2,Meghalaya District 1,375089,315873995.49
meghalaya,2022,2,Meghalaya District 2,178596,150401068.11
meghalaya,2022,2,Meghalaya District 3,112279,94553772.66
meghalaya,2022,2,Meghalaya District 4,80463,67761131.14
meghalaya,2022,2,Meghalaya District 5,54915,46245925.77
meghalaya,2022,3,Meghalaya District 1,413954,345669099.78
meghalaya,2022,3,Meghalaya District 2,197101,164587786.79
meghalaya,2022,3,Meghalaya District 3,123913,103472643.98
meghalaya,2022,3,Meghalaya District 4,88801,74152761.97
meghalaya,2022,3,Meghalaya District 5,60605,50608115.13
meghalaya,2022,4,Meghalaya District 1,458510,393659322.9
meghalaya,2022,4,Meghalaya District 2,218316,187437976.8
meghalaya,2022,4,Meghalaya District 3,137250,117838045.09
meghalaya,2022,4,Meghalaya District 4,98359,84447600.58
meghalaya,2022,4,Meghalaya District 5,67128,57634183.52
meghalaya,2023,1,Meghalaya District 1,363944,310198298.69
meghalaya,2023,1,Meghalaya District 2,173289,147698627.03
meghalaya,2023,1,Meghalaya District 3,108943,92854808.67
meghalaya,2023,1,Meghalaya District 4,78073,66543583.51
meghalaya,2023,1,Meghalaya District 5,53283,45414968.31
meghalaya,2023,2,Meghalaya District 1,396354,335707695.25
meghalaya,2023,2,Meghalaya District 2,188721,159844737.65
meghalaya,2023,2,Meghalaya District 3,118644,100490795.54
meghalaya,2023,2,Meghalaya District 4,85025,72015846.47
meghalaya,2023,2,Meghalaya District 5,58028,49149703.29
meghalaya,2023,3,Meghalaya District 1,421629,361134379.46
meghalaya,2023,3,Meghalaya District 2,200755,171951465.39
meghalaya,2023,3,Meghalaya District 3,126210,108102023.29
meghalaya,2023,3,Meghalaya District 4,90447,77470366.02
meghalaya,2023,3,Meghalaya District 5,61729,52872328.66
meghalaya,2023,4,Meghalaya District 1,486004,421493311.47
meghalaya,2023,4,Meghalaya District 2,231407,200690924.71
meghalaya,2023,4,Meghalaya District 3,145480,126169875.71
meghalaya,2023,4,Meghalaya District 4,104257,90418533.85
meghalaya,2023,4,Meghalaya District 5,71154,61709253.29
mizoram,2018,1,Mizoram District 1,108594,86133675.69
mizoram,2018,1,Mizoram District 2,42709,33875603.41
mizoram,2018,1,Mizoram District 3,29367,23293562.68
mizoram,2018,1,Mizoram District 4,19584,15533638.1
mizoram,2018,1,Mizoram District 5,16533,13114208.87
mizoram,2018,2,Mizoram District 1,123743,99080507.09
mizoram,2018,2,Mizoram District 2,48667,38967476.28
mizoram,2018,2,Mizoram District 3,33464,26794839.34
mizoram,2018,2,Mizoram District 4,22316,17868513.42
mizoram,2018,2,Mizoram District 5,18840,15085417.58
mizoram,2018,3,Mizoram District 1,157271,122480174.44
mizoram,2018,3,Mizoram District 2,61853,48170355.93
mizoram,2018,3,Mizoram District 3,42531,33122928.95
mizoram,2018,3,Mizoram District 4,28362,22088488.49
mizoram,2018,3,Mizoram District 5,23945,18648113.85
mizoram,2018,4,Mizoram District 1,181571,145187384.63
mizoram,2018,4,Mizoram District 2,71410,57100898.38
mizoram,2018,4,Mizoram District 3,49103,39263753.89
mizoram,2018,4,Mizoram District 4,32745,26183583.5
mizoram,2018,4,Mizoram District 5,27645,22105380.65
mizoram,2019,1,Mizoram District 1,148996,121635639.5
mizoram,2019,1,Mizoram District 2,58599,47838207.9
mizoram,2019,1,Mizoram District 3,40293,32894537.12
mizoram,2019,1,Mizoram District 4,26870,21936182.21
mizoram,2019,1,Mizoram District 5,22685,18519529.9
mizoram,2019,2,Mizoram District 1,166823,134810949.14
mizoram,2019,2,Mizoram District 2,65610,53019939.2
mizoram,2019,2,Mizoram District 3,45114,36457602.3
mizoram,2019,2,Mizoram District 4,30085,24312262.06
mizoram,2019,2,Mizoram District 5,25399,20525525.36
mizoram,2019,3,Mizoram District 1,189220,153725456.29
mizoram,2019,3,Mizoram District 2,74418,60458845.51
mizoram,2019,3,Mizoram District 3,51171,41572747.5
mizoram,2019,3,Mizoram District 4,34124,27723368.19
mizoram,2019,3,Mizoram District 5,28809,23405337.42
mizoram,2019,4,Mizoram District 1,232011,187215195.77
mizoram,2019,4,Mizoram District 2,91248,73630060.18
mizoram,2019,4,Mizoram District 3,62744,50629546.01
mizoram,2019,4,Mizoram District 4,41841,33763020.96
mizoram,2019,4,Mizoram District 5,35324,28504288.96
mizoram,2020,1,Mizoram District 1,198816,158578610.43
mizoram,2020,1,Mizoram District 2,78192,62367547.58
mizoram,2020,1,Mizoram District 3,53766,42885210.36
mizoram,2020,1,Mizoram District 4,35855,28598602.41
mizoram,2020,1,Mizoram District 5,30270,24144250.24
mizoram,2020,2,Mizoram District 1,199838,165221473.7
mizoram,2020,2,Mizoram District 2,78594,64980126.22
mizoram,2020,2,Mizoram District 3,54043,44681673.25
mizoram,2020,2,Mizoram District 4,36039,29796598.81
mizoram,2020,2,Mizoram District 5,30426,25155653.68
mizoram,2020,3,Mizoram District 1,235398,190111074.36
mizoram,2020,3,Mizoram District 2,92580,74768983.3
mizoram,2020,3,Mizoram District 3,63659,51412693.01
mizoram,2020,3,Mizoram District 4,42452,34285273.49
mizoram,2020,3,Mizoram District 5,35840,28945198.47
mizoram,2020,4,Mizoram District 1,263982,218458647.12
mizoram,2020,4,Mizoram District 2,103822,85917829.84
mizoram,2020,4,Mizoram District 3,71390,59078869.54
mizoram,2020,4,Mizoram District 4,47607,39397570.54
mizoram,2020,4,Mizoram District 5,40192,33261233.83
mizoram,2021,1,Mizoram District 1,213832,174741960.55
mizoram,2021,1,Mizoram District 2,84098,68724448.45
mizoram,2021,1,Mizoram District 3,57827,47256346.34
mizoram,2021,1,Mizoram District 4,38563,31513555.58
mizoram,2021,1,Mizoram District 5,32556,26605187.24
mizoram,2021,2,Mizoram District 1,230556,190709320.18
mizoram,2021,2,Mizoram District 2,90675,75004268.02
mizoram,2021,2,Mizoram District 3,62350,51574479.63
mizoram,2021,2,Mizoram District 4,41579,34393163.16
mizoram,2021,2,Mizoram District 5,35103,29036283.88
mizoram,2021,3,Mizoram District 1,271122,222295799.46
mizoram,2021,3,Mizoram District 2,106630,87426947.5
mizoram,2021,3,Mizoram District 3,73321,60116569.92
mizoram,2021,3,Mizoram District 4,48895,40089575.56
mizoram,2021,3,Mizoram District 5,41279,33845456.17
mizoram,2021,4,Mizoram District 1,281477,233045285.11
mizoram,2021,4,Mizoram District 2,110702,91654623.96
mizoram,2021,4,Mizoram District 3,76121,63023607.33
mizoram,2021,4,Mizoram District 4,50762,42028174.12
mizoram,2021,4,Mizoram District 5,42856,35482109.88
mizoram,2022,1,Mizoram District 1,234325,195025266.54
mizoram,2022,1,Mizoram District 2,92158,76701691.08
mizoram,2022,1,Mizoram District 3,63369,52741662.69
mizoram,2022,1,Mizoram District 4,42259,35171515.51
mizoram,2022,1,Mizoram District 5,35676,29693404.58
mizoram,2022,2,Mizoram District 1,260849,220878079.48
mizoram,2022,2,Mizoram District 2,102589,86869370.93
mizoram,2022,2,Mizoram District 3,70542,59733168.79
mizoram,2022,2,Mizoram District 4,47042,39833899.15
mizoram,2022,2,Mizoram District 5,39715,33629602.43
mizoram,2022,3,Mizoram District 1,273520,233438480.08
mizoram,2022,3,Mizoram District 2,107573,91809264.02
mizoram,2022,3,Mizoram District 3,73969,63129941.03
mizoram,2022,3,Mizoram District 4,49327,42099084.23
mizoram,2022,3,Mizoram District 5,41644,35541975.45
mizoram,2022,4,Mizoram District 1,329880,279957154.75
mizoram,2022,4,Mizoram District 2,129739,110104642.24
mizoram,2022,4,Mizoram District 3,89211,75710219.94
mizoram,2022,4,Mizoram District 4,59491,50488419.2
mizoram,2022,4,Mizoram District 5,50225,42624636.33
mizoram,2023,1,Mizoram District 1,269487,230354377.25
mizoram,2023,1,Mizoram District 2,105987,90596313.99
mizoram,2023,1,Mizoram District 3,72878,62295891.6
mizoram,2023,1,Mizoram District 4,48600,41542886.71
mizoram,2023,1,Mizoram District 5,41030,35072408.02
mizoram,2023,2,Mizoram District 1,286302,241997138.62
mizoram,2023,2,Mizoram District 2,112600,95175307.79
mizoram,2023,2,Mizoram District 3,77426,65444502.06
mizoram,2023,2,Mizoram District 4,51632,43642581.63
mizoram,2023,2,Mizoram District 5,43590,36845066.66
mizoram,2023,3,Mizoram District 1,311398,263959646.09
mizoram,2023,3,Mizoram District 2,122470,103812965.32
mizoram,2023,3,Mizoram District 3,84213,71383933.3
mizoram,2023,3,Mizoram District 4,56158,47603374.44
mizoram,2023,3,Mizoram District 5,47411,40188949.38
mizoram,2023,4,Mizoram District 1,347785,298061222.54
mizoram,2023,4,Mizoram District 2,136780,117224810.0
mizoram,2023,4,Mizoram District 3,94053,80606193.95
mizoram,2023,4,Mizoram District 4,62720,53753367.95
mizoram,2023,4,Mizoram District 5,52951,45381055.64
nagaland,2018,1,Nagaland District 1,107350,83705054.75
nagaland,2018,1,Nagaland District 2,45936,35818236.71
nagaland,2018,1,Nagaland District 3,30877,24076405.59
nagaland,2018,1,Nagaland District 4,22077,17214587.76
nagaland,2018,1,Nagaland District 5,14628,11406038.48
nagaland,2018,2,Nagaland District 1,117497,93831044.18
nagaland,2018,2,Nagaland District 2,50278,40151249.66
nagaland,2018,2,Nagaland District 3,33796,26988982.73
nagaland,2018,2,Nagaland District 4,24164,19297075.31
nagaland,2018,2,Nagaland District 5,16010,12785852.7
nagaland,2018,3,Nagaland District 1,153354,119279566.26
nagaland,2018,3,Nagaland District 2,65621,51040928.78
nagaland,2018,3,Nagaland District 3,44109,34308838.63
nagaland,2018,3,Nagaland District 4,31538,24530759.44
nagaland,2018,3,Nagaland District 5,20896,16253586.19
nagaland,2018,4,Nagaland District 1,176049,142114749.48
nagaland,2018,4,Nagaland District 2,75333,60812333.88
nagaland,2018,4,Nagaland District 3,50637,40877009.87
nagaland,2018,4,Nagaland District 4,36205,29226990.35
nagaland,2018,4,Nagaland District 5,23989,19365214.03
nagaland,2019,1,Nagaland District 1,155384,125267122.26
nagaland,2019,1,Nagaland District 2,66490,53603064.35
nagaland,2019,1,Nagaland District 3,44693,36031062.3
nagaland,2019,1,Nagaland District 4,31956,25762146.34
nagaland,2019,1,Nagaland District 5,21173,17069478.31
nagaland,2019,2,Nagaland District 1,162462,132004965.81
nagaland,2019,2,Nagaland District 2,69519,56486255.53
nagaland,2019,2,Nagaland District 3,46729,37969094.06
nagaland,2019,2,Nagaland District 4,33411,27147835.65
nagaland,2019,2,Nagaland District 5,22137,17987608.08
nagaland,2019,3,Nagaland District 1,179330,144891088.38
nagaland,2019,3,Nagaland District 2,76737,62000357.28
nagaland,2019,3,Nagaland District 3,51581,41675578.87
nagaland,2019,3,Nagaland District 4,36880,29797965.78
nagaland,2019,3,Nagaland District 5,24436,19743530.83
nagaland,2019,4,Nagaland District 1,229836,184472747.49
nagaland,2019,4,Nagaland District 2,98349,78937748.21
nagaland,2019,4,Nagaland District 3,66108,53060603.12
nagaland,2019,4,Nagaland District 4,47267,37938238.15
nagaland,2019,4,Nagaland District 5,31318,25137111.04
nagaland,2020,1,Nagaland District 1,176226,144054565.5
nagaland,2020,1,Nagaland District 2,75409,61642400.7
nagaland,2020,1,Nagaland District 3,50688,41434966.58
nagaland,2020,1,Nagaland District 4,36242,29625928.42
nagaland,2020,1,Nagaland District 5,24013,19629542.35
nagaland,2020,2,Nagaland District 1,192966,157045602.72
nagaland,2020,2,Nagaland District 2,82572,67201396.48
nagaland,2020,2,Nagaland District 3,55503,45171628.39
nagaland,2020,2,Nagaland District 4,39685,32297635.06
nagaland,2020,2,Nagaland District 5,26294,21399761.25
nagaland,2020,3,Nagaland District 1,214834,178373782.58
nagaland,2020,3,Nagaland District 2,91929,76327939.64
nagaland,2020,3,Nagaland District 3,61793,51306334.48
nagaland,2020,3,Nagaland District 4,44182,36683939.15
nagaland,2020,3,Nagaland District 5,29274,24306037.83
nagaland,2020,4,Nagaland District 1,250459,203643074.42
nagaland,2020,4,Nagaland District 2,107174,87140924.34
nagaland,2020,4,Nagaland District 3,72040,58574637.7
nagaland,2020,4,Nagaland District 4,51508,41880763.2
nagaland,2020,4,Nagaland District 5,34128,27749348.58
nagaland,2021,1,Nagaland District 1,205751,168323395.58
nagaland,2021,1,Nagaland District 2,88043,72027277.73
nagaland,2021,1,Nagaland District 3,59181,48415503.16
nagaland,2021,1,Nagaland District 4,42314,34616999.83
nagaland,2021,1,Nagaland District 5,28036,22936525.54
nagaland,2021,2,Nagaland District 1,240224,198656479.03
nagaland,2021,2,Nagaland District 2,102794,85007109.91
nagaland,2021,2,Nagaland District 3,69096,57140324.17
nagaland,2021,2,Nagaland District 4,49404,40855231.54
nagaland,2021,2,Nagaland District 5,32734,27069851.99
nagaland,2021,3,Nagaland District 1,258501,215675619.54
nagaland,2021,3,Nagaland District 2,110615,92289771.7
nagaland,2021,3,Nagaland District 3,74353,62035604.76
nagaland,2021,3,Nagaland District 4,53162,44355348.58
nagaland,2021,3,Nagaland District 5,35224,29388958.91
nagaland,2021,4,Nagaland District 1,267697,223745607.33
nagaland,2021,4,Nagaland District 2,114550,95743000.82
nagaland,2021,4,Nagaland District 3,76998,64356806.26
nagaland,2021,4,Nagaland District 4,55054,46015003.58
nagaland,2021,4,Nagaland District 5,36477,30488612.83
nagaland,2022,1,Nagaland District 1,231201,190394858.44
nagaland,2022,1,Nagaland District 2,98933,81471879.18
nagaland,2022,1,Nagaland District 3,66501,54764002.58
nagaland,2022,1,Nagaland District 4,47548,39156165.78
nagaland,2022,1,Nagaland District 5,31504,25944085.31
nagaland,2022,2,Nagaland District 1,253991,215415955.3
nagaland,2022,2,Nagaland District 2,108685,92178658.75
nagaland,2022,2,Nagaland District 3,73056,61960916.54
nagaland,2022,2,Nagaland District 4,52235,44301946.63
nagaland,2022,2,Nagaland District 5,34610,29353575.86
nagaland,2022,3,Nagaland District 1,283595,236855728.67
nagaland,2022,3,Nagaland District 2,121353,101352953.9
nagaland,2022,3,Nagaland District 3,81571,68127720.69
nagaland,2022,3,Nagaland District 4,58323,48711200.78
nagaland,2022,3,Nagaland District 5,38644,32275058.69
nagaland,2022,4,Nagaland District 1,300945,256574453.29
nagaland,2022,4,Nagaland District 2,128777,109790794.93
nagaland,2022,4,Nagaland District 3,86562,73799493.0
nagaland,2022,4,Nagaland District 4,61891,52766508.03
nagaland,2022,4,Nagaland District 5,41008,34962023.44
nagaland,2023,1,Nagaland District 1,246372,210216253.68
nagaland,2023,1,Nagaland District 2,105425,89953654.01
nagaland,2023,1,Nagaland District 3,70865,60465306.44
nagaland,2023,1,Nagaland District 4,50668,43232588.03
nagaland,2023,1,Nagaland District 5,33571,28645040.43
nagaland,2023,2,Nagaland District 1,269791,230507788.93
nagaland,2023,2,Nagaland District 2,115446,98636606.49
nagaland,2023,2,Nagaland District 3,77601,66301838.46
nagaland,2023,2,Nagaland District 4,55484,47405698.19
nagaland,2023,2,Nagaland District 5,36763,31410059.01
nagaland,2023,3,Nagaland District 1,300602,258348643.05
nagaland,2023,3,Nagaland District 2,128630,110549988.61
nagaland,2023,3,Nagaland District 3,86463,74309810.0
nagaland,2023,3,Nagaland District 4,61821,53131383.79
nagaland,2023,3,Nagaland District 5,40961,35203782.75
nagaland,2023,4,Nagaland District 1,330872,286370663.78
nagaland,2023,4,Nagaland District 2,141583,122540893.76
nagaland,2023,4,Nagaland District 3,95170,82369891.18
nagaland,2023,4,Nagaland District 4,68046,58894327.7
nagaland,2023,4,Nagaland District 5,45086,39022193.09
odisha,2018,1,Odisha District 1,1378427,1082924955.87
odisha,2018,1,Odisha District 2,568398,446547174.74
odisha,2018,1,Odisha District 3,426710,335233850.48
odisha,2018,1,Odisha District 4,304456,239187954.56
odisha,2018,1,Odisha District 5,236063,185457236.44
odisha,2018,2,Odisha District 1,1588388,1251940144.1
odisha,2018,2,Odisha District 2,654976,516241066.63
odisha,2018,2,Odisha District 3,491706,387554754.2
odisha,2018,2,Odisha District 4,350830,276518701.2
odisha,2018,2,Odisha District 5,272020,214402076.58
odisha,2018,3,Odisha District 1,1838050,1449377174.95
odisha,2018,3,Odisha District 2,757925,597654785.87
odisha,2018,3,Odisha District 3,568993,448674018.02
odisha,2018,3,Odisha District 4,405974,320127041.1
odisha,2018,3,Odisha District 5,314776,248214323.6
odisha,2018,4,Odisha District 1,2292291,1824067216.88
odisha,2018,4,Odisha District 2,945233,752159286.59
odisha,2018,4,Odisha District 3,709609,564664313.39
odisha,2018,4,Odisha District 4,506303,402885633.23
odisha,2018,4,Odisha District 5,392568,312382186.13
odisha,2019,1,Odisha District 1,1881098,1523531039.04
odisha,2019,1,Odisha District 2,775676,628232341.89
odisha,2019,1,Odisha District 3,582319,471629334.78
