state,year,quarter,pincode,registered_users
madhya-pradesh,2019,1,494512,441876
madhya-pradesh,2019,1,471183,203888
madhya-pradesh,2019,1,412943,140554
madhya-pradesh,2019,1,496383,98688
madhya-pradesh,2019,1,481624,80307
madhya-pradesh,2019,1,428640,58137
madhya-pradesh,2019,1,417642,53893
madhya-pradesh,2019,1,440094,45821
madhya-pradesh,2019,1,477973,37567
madhya-pradesh,2019,1,471946,36695
madhya-pradesh,2019,2,481086,455909
madhya-pradesh,2019,2,430251,221581
madhya-pradesh,2019,2,463314,148702
madhya-pradesh,2019,2,484287,105983
madhya-pradesh,2019,2,423961,74254
madhya-pradesh,2019,2,456746,63936
madhya-pradesh,2019,2,480491,59157
madhya-pradesh,2019,2,497040,45362
madhya-pradesh,2019,2,442940,42231
madhya-pradesh,2019,2,494563,42038
madhya-pradesh,2019,3,489829,510069
madhya-pradesh,2019,3,489513,261545
madhya-pradesh,2019,3,451846,163164
madhya-pradesh,2019,3,487021,133484
madhya-pradesh,2019,3,478304,87917
madhya-pradesh,2019,3,467564,73437
madhya-pradesh,2019,3,422450,65897
madhya-pradesh,2019,3,498987,56181
madhya-pradesh,2019,3,481204,55389
madhya-pradesh,2019,3,441332,49524
madhya-pradesh,2019,4,470504,684233
madhya-pradesh,2019,4,423760,357719
madhya-pradesh,2019,4,436409,214485
madhya-pradesh,2019,4,436650,159951
madhya-pradesh,2019,4,436516,124432
madhya-pradesh,2019,4,497830,107637
madhya-pradesh,2019,4,494179,85072
madhya-pradesh,2019,4,416458,71898
madhya-pradesh,2019,4,452525,62912
madhya-pradesh,2019,4,461681,57012
madhya-pradesh,2020,1,468900,533895
madhya-pradesh,2020,1,415997,278365
madhya-pradesh,2020,1,455118,178874
madhya-pradesh,2020,1,450654,131532
madhya-pradesh,2020,1,482753,100098
madhya-pradesh,2020,1,436087,76699
madhya-pradesh,2020,1,445618,73598
madhya-pradesh,2020,1,428474,59742
madhya-pradesh,2020,1,491971,56011
madhya-pradesh,2020,1,459642,46447
madhya-pradesh,2020,2,439084,596977
madhya-pradesh,2020,2,435341,299084
madhya-pradesh,2020,2,461183,189911
madhya-pradesh,2020,2,481604,124943
madhya-pradesh,2020,2,458268,110894
madhya-pradesh,2020,2,421254,85794
madhya-pradesh,2020,2,422083,77162
madhya-pradesh,2020,2,476488,71327
madhya-pradesh,2020,2,438955,62202
madhya-pradesh,2020,2,462126,48781
madhya-pradesh,2020,3,492404,672793
madhya-pradesh,2020,3,416729,362105
madhya-pradesh,2020,3,469423,219478
madhya-pradesh,2020,3,444923,159109
madhya-pradesh,2020,3,460435,122890
madhya-pradesh,2020,3,499026,102803
madhya-pradesh,2020,3,491706,93898
madhya-pradesh,2020,3,486527,82688
madhya-pradesh,2020,3,475256,65667
madhya-pradesh,2020,3,436798,58611
madhya-pradesh,2020,4,483859,753935
madhya-pradesh,2020,4,430334,408040
madhya-pradesh,2020,4,498781,272426
madhya-pradesh,2020,4,462869,178650
madhya-pradesh,2020,4,498076,139457
madhya-pradesh,2020,4,498849,132106
madhya-pradesh,2020,4,488136,112751
madhya-pradesh,2020,4,463686,99223
madhya-pradesh,2020,4,458295,82523
madhya-pradesh,2020,4,469221,79736
madhya-pradesh,2021,1,427693,581771
madhya-pradesh,2021,1,426583,272372
madhya-pradesh,2021,1,447166,172384
madhya-pradesh,2021,1,489282,130957
madhya-pradesh,2021,1,460448,109950
madhya-pradesh,2021,1,420463,93932
madhya-pradesh,2021,1,426037,72372
madhya-pradesh,2021,1,469464,67574
madhya-pradesh,2021,1,486809,57633
madhya-pradesh,2021,1,441180,54771
madhya-pradesh,2021,2,491936,628536
madhya-pradesh,2021,2,492604,333974
madhya-pradesh,2021,2,454467,224376
madhya-pradesh,2021,2,488552,157930
madhya-pradesh,2021,2,419712,133618
madhya-pradesh,2021,2,425139,104502
madhya-pradesh,2021,2,485790,92587
madhya-pradesh,2021,2,451743,74637
madhya-pradesh,2021,2,413100,66279
madhya-pradesh,2021,2,499660,58090
madhya-pradesh,2021,3,481224,708304
madhya-pradesh,2021,3,421102,396761
madhya-pradesh,2021,3,491036,236098
madhya-pradesh,2021,3,479084,185698
madhya-pradesh,2021,3,448718,151555
madhya-pradesh,2021,3,489522,114781
madhya-pradesh,2021,3,416622,101375
madhya-pradesh,2021,3,431618,79721
madhya-pradesh,2021,3,453955,78867
madhya-pradesh,2021,3,485672,69812
madhya-pradesh,2021,4,422000,877106
madhya-pradesh,2021,4,480937,436220
madhya-pradesh,2021,4,422559,260269
madhya-pradesh,2021,4,496208,198895
madhya-pradesh,2021,4,448938,159974
madhya-pradesh,2021,4,437311,126623
madhya-pradesh,2021,4,432412,118051
madhya-pradesh,2021,4,441806,98066
madhya-pradesh,2021,4,464321,80583
madhya-pradesh,2021,4,497574,75235
madhya-pradesh,2022,1,454917,639267
madhya-pradesh,2022,1,415594,334953
madhya-pradesh,2022,1,477936,216449
madhya-pradesh,2022,1,425925,159473
madhya-pradesh,2022,1,494655,121554
madhya-pradesh,2022,1,424125,96169
madhya-pradesh,2022,1,490166,85786
madhya-pradesh,2022,1,461802,80312
madhya-pradesh,2022,1,414550,67558
madhya-pradesh,2022,1,473345,53369
madhya-pradesh,2022,2,452099,651904
madhya-pradesh,2022,2,466593,315232
madhya-pradesh,2022,2,441004,215148
madhya-pradesh,2022,2,461533,162998
madhya-pradesh,2022,2,467482,119526
madhya-pradesh,2022,2,450827,112009
madhya-pradesh,2022,2,455248,91489
madhya-pradesh,2022,2,435706,85894
madhya-pradesh,2022,2,430022,75260
madhya-pradesh,2022,2,417109,69137
madhya-pradesh,2022,3,429430,794886
madhya-pradesh,2022,3,498199,343458
madhya-pradesh,2022,3,458925,271698
madhya-pradesh,2022,3,495067,174099
madhya-pradesh,2022,3,498336,131548
madhya-pradesh,2022,3,419474,122559
madhya-pradesh,2022,3,417512,105949
madhya-pradesh,2022,3,476866,88818
madhya-pradesh,2022,3,438350,80891
madhya-pradesh,2022,3,463723,70125
madhya-pradesh,2022,4,418286,826346
madhya-pradesh,2022,4,498391,411598
madhya-pradesh,2022,4,452207,266774
madhya-pradesh,2022,4,448690,207808
madhya-pradesh,2022,4,482161,154653
madhya-pradesh,2022,4,421445,112336
madhya-pradesh,2022,4,474821,102008
madhya-pradesh,2022,4,487845,98190
madhya-pradesh,2022,4,474712,83136
madhya-pradesh,2022,4,436327,70445
madhya-pradesh,2023,1,442440,790391
madhya-pradesh,2023,1,430948,354818
madhya-pradesh,2023,1,473082,234581
madhya-pradesh,2023,1,449625,167175
madhya-pradesh,2023,1,494251,152091
madhya-pradesh,2023,1,491114,127519
madhya-pradesh,2023,1,466826,102754
madhya-pradesh,2023,1,445976,83132
madhya-pradesh,2023,1,446531,78844
madhya-pradesh,2023,1,453304,62335
madhya-pradesh,2023,2,472129,762335
madhya-pradesh,2023,2,424729,390018
madhya-pradesh,2023,2,446838,239464
madhya-pradesh,2023,2,477812,165172
madhya-pradesh,2023,2,424152,150411
madhya-pradesh,2023,2,436537,112181
madhya-pradesh,2023,2,460160,98277
madhya-pradesh,2023,2,495125,81179
madhya-pradesh,2023,2,464247,79981
madhya-pradesh,2023,2,436291,74893
madhya-pradesh,2023,3,460057,954330
madhya-pradesh,2023,3,426208,441993
madhya-pradesh,2023,3,437185,288295
madhya-pradesh,2023,3,465492,229290
madhya-pradesh,2023,3,444496,167225
madhya-pradesh,2023,3,480617,143282
madhya-pradesh,2023,3,496604,119474
madhya-pradesh,2023,3,481731,114825
madhya-pradesh,2023,3,456401,86631
madhya-pradesh,2023,3,475776,79297
madhya-pradesh,2023,4,448923,1215903
madhya-pradesh,2023,4,473132,542957
madhya-pradesh,2023,4,484301,380353
madhya-pradesh,2023,4,417988,246743
madhya-pradesh,2023,4,465778,210908
madhya-pradesh,2023,4,494578,183130
madhya-pradesh,2023,4,431251,131873
madhya-pradesh,2023,4,477065,129590
madhya-pradesh,2023,4,475057,112702
madhya-pradesh,2023,4,429794,100530
maharashtra,2018,1,426062,752565
maharashtra,2018,1,449224,357711
maharashtra,2018,1,418880,215938
maharashtra,2018,1,497880,179883
maharashtra,2018,1,444041,124048
maharashtra,2018,1,410992,113676
maharashtra,2018,1,421341,92321
maharashtra,2018,1,427028,74562
maharashtra,2018,1,467851,71405
maharashtra,2018,1,474803,68346
maharashtra,2018,2,429659,907236
maharashtra,2018,2,420504,452286
maharashtra,2018,2,496768,258621
maharashtra,2018,2,425307,215026
maharashtra,2018,2,488603,175381
maharashtra,2018,2,465037,150163
maharashtra,2018,2,463029,117484
maharashtra,2018,2,453878,103040
maharashtra,2018,2,437305,86680
maharashtra,2018,2,445249,76805
maharashtra,2018,3,489564,1032003
maharashtra,2018,3,462193,481577
maharashtra,2018,3,483809,301233
maharashtra,2018,3,455833,212717
maharashtra,2018,3,411898,165961
maharashtra,2018,3,466518,155326
maharashtra,2018,3,499474,122789
maharashtra,2018,3,439132,111042
maharashtra,2018,3,462960,103546
maharashtra,2018,3,443395,90664
maharashtra,2018,4,438681,1162819
maharashtra,2018,4,419512,499076
maharashtra,2018,4,468376,359192
maharashtra,2018,4,476007,232304
maharashtra,2018,4,419408,182801
maharashtra,2018,4,494229,176190
maharashtra,2018,4,445347,140659
maharashtra,2018,4,473796,113505
maharashtra,2018,4,462413,109513
maharashtra,2018,4,485376,100089
maharashtra,2019,1,435835,1085569
maharashtra,2019,1,481512,473837
maharashtra,2019,1,470124,346985
maharashtra,2019,1,415947,226282
maharashtra,2019,1,490398,169351
maharashtra,2019,1,438197,156247
maharashtra,2019,1,427555,117969
maharashtra,2019,1,490274,109840
maharashtra,2019,1,413611,92608
maharashtra,2019,1,458909,84430
maharashtra,2019,2,433695,1283729
maharashtra,2019,2,461197,609633
maharashtra,2019,2,491906,385698
maharashtra,2019,2,432936,303009
maharashtra,2019,2,436236,216999
maharashtra,2019,2,431833,180786
maharashtra,2019,2,425423,171433
maharashtra,2019,2,465519,138026
maharashtra,2019,2,461559,134558
maharashtra,2019,2,412497,112617
maharashtra,2019,3,499069,1321083
maharashtra,2019,3,451878,753026
maharashtra,2019,3,463762,420733
maharashtra,2019,3,445851,343782
maharashtra,2019,3,467930,272873
maharashtra,2019,3,451079,208626
maharashtra,2019,3,452276,204758
maharashtra,2019,3,479767,159023
maharashtra,2019,3,425949,140798
maharashtra,2019,3,438366,118877
maharashtra,2019,4,457715,1385716
maharashtra,2019,4,485901,709723
maharashtra,2019,4,446196,479029
maharashtra,2019,4,448196,292646
maharashtra,2019,4,433107,265802
maharashtra,2019,4,490622,191339
maharashtra,2019,4,449266,176445
maharashtra,2019,4,439547,164853
maharashtra,2019,4,442132,139942
maharashtra,2019,4,474965,132027
maharashtra,2020,1,459050,1312450
maharashtra,2020,1,492618,619469
maharashtra,2020,1,440783,427121
maharashtra,2020,1,460858,310227
maharashtra,2020,1,472367,288844
maharashtra,2020,1,470109,209915
maharashtra,2020,1,418759,195282
maharashtra,2020,1,449855,161680
maharashtra,2020,1,419511,153868
maharashtra,2020,1,449434,115371
maharashtra,2020,2,429687,1366143
maharashtra,2020,2,481939,671832
maharashtra,2020,2,439687,398275
maharashtra,2020,2,485223,321741
maharashtra,2020,2,480876,227997
maharashtra,2020,2,445175,191051
maharashtra,2020,2,486232,172686
maharashtra,2020,2,476617,139225
maharashtra,2020,2,444028,119108
maharashtra,2020,2,422061,115881
maharashtra,2020,3,483205,1441313
maharashtra,2020,3,420219,655013
maharashtra,2020,3,498200,400451
maharashtra,2020,3,464485,334719
maharashtra,2020,3,477021,235952
maharashtra,2020,3,496674,209290
maharashtra,2020,3,414184,160276
maharashtra,2020,3,424937,152675
maharashtra,2020,3,485874,147304
maharashtra,2020,3,454690,119910
maharashtra,2020,4,463453,1651553
maharashtra,2020,4,493371,839168
maharashtra,2020,4,482958,524241
maharashtra,2020,4,473800,386857
maharashtra,2020,4,429216,364262
maharashtra,2020,4,424942,277212
maharashtra,2020,4,461011,232188
maharashtra,2020,4,417708,196647
maharashtra,2020,4,431151,185795
maharashtra,2020,4,492087,161345
maharashtra,2021,1,432524,1756618
maharashtra,2021,1,479119,811118
maharashtra,2021,1,464263,535533
maharashtra,2021,1,438994,377509
maharashtra,2021,1,453094,331074
maharashtra,2021,1,416625,244910
maharashtra,2021,1,429822,214552
maharashtra,2021,1,445519,195589
maharashtra,2021,1,451173,169242
maharashtra,2021,1,442045,162311
maharashtra,2021,2,425721,1667058
maharashtra,2021,2,444429,834933
maharashtra,2021,2,482036,571938
maharashtra,2021,2,415627,444492
maharashtra,2021,2,465850,366198
maharashtra,2021,2,484866,303490
maharashtra,2021,2,416790,217734
maharashtra,2021,2,459988,203921
maharashtra,2021,2,474715,163762
maharashtra,2021,2,425276,160317
maharashtra,2021,3,429711,1874237
maharashtra,2021,3,421836,818821
maharashtra,2021,3,465244,573018
maharashtra,2021,3,415946,425375
maharashtra,2021,3,432325,334137
maharashtra,2021,3,459565,287171
maharashtra,2021,3,487044,251495
maharashtra,2021,3,414461,199824
maharashtra,2021,3,480840,176087
maharashtra,2021,3,478056,169230
maharashtra,2021,4,469039,2125569
maharashtra,2021,4,496665,918475
maharashtra,2021,4,474643,600619
maharashtra,2021,4,473845,489921
maharashtra,2021,4,422661,366096
maharashtra,2021,4,436744,323676
maharashtra,2021,4,499958,289628
maharashtra,2021,4,420554,221517
maharashtra,2021,4,475010,212944
maharashtra,2021,4,447183,184335
maharashtra,2022,1,483584,1557778
maharashtra,2022,1,474649,775827
maharashtra,2022,1,450863,491523
maharashtra,2022,1,486584,332064
maharashtra,2022,1,450071,271092
maharashtra,2022,1,454016,220228
maharashtra,2022,1,450030,219477
maharashtra,2022,1,449662,181162
maharashtra,2022,1,488164,153486
maharashtra,2022,1,487049,126104
maharashtra,2022,2,461637,1871911
maharashtra,2022,2,478386,860624
maharashtra,2022,2,446493,558347
maharashtra,2022,2,479910,451978
maharashtra,2022,2,474956,297348
maharashtra,2022,2,433635,250789
maharashtra,2022,2,420075,232803
maharashtra,2022,2,411653,203560
maharashtra,2022,2,449279,166518
maharashtra,2022,2,492697,151993
maharashtra,2022,3,456567,1923386
maharashtra,2022,3,491119,976259
maharashtra,2022,3,463630,552222
maharashtra,2022,3,478886,475880
maharashtra,2022,3,425566,373397
maharashtra,2022,3,441672,308874
maharashtra,2022,3,475079,268886
maharashtra,2022,3,444567,193693
maharashtra,2022,3,461720,180924
maharashtra,2022,3,430283,153282
maharashtra,2022,4,491320,2148703
maharashtra,2022,4,483805,1031535
maharashtra,2022,4,457535,684798
maharashtra,2022,4,447329,505785
maharashtra,2022,4,424642,349581
maharashtra,2022,4,498204,290442
maharashtra,2022,4,447765,238649
maharashtra,2022,4,463964,219417
maharashtra,2022,4,473803,181417
maharashtra,2022,4,499391,162525
maharashtra,2023,1,495348,2179383
maharashtra,2023,1,450760,956418
maharashtra,2023,1,449165,686180
maharashtra,2023,1,495409,431421
maharashtra,2023,1,445541,400305
maharashtra,2023,1,446498,327585
maharashtra,2023,1,418122,280406
maharashtra,2023,1,416323,239056
maharashtra,2023,1,443177,184627
maharashtra,2023,1,496783,164129
maharashtra,2023,2,416585,1722901
maharashtra,2023,2,425795,855248
maharashtra,2023,2,498923,627698
maharashtra,2023,2,416139,470004
maharashtra,2023,2,413436,370112
maharashtra,2023,2,432350,273593
maharashtra,2023,2,437943,225627
maharashtra,2023,2,480272,190285
maharashtra,2023,2,443471,179340
maharashtra,2023,2,480967,157383
maharashtra,2023,3,424509,2017829
maharashtra,2023,3,446993,1177331
maharashtra,2023,3,423968,647010
maharashtra,2023,3,456240,546876
maharashtra,2023,3,410046,416406
maharashtra,2023,3,431479,313105
maharashtra,2023,3,477823,309596
maharashtra,2023,3,427063,254726
maharashtra,2023,3,472220,232818
maharashtra,2023,3,469743,196026
maharashtra,2023,4,449440,2530449
maharashtra,2023,4,456668,1275978
maharashtra,2023,4,422061,823370
maharashtra,2023,4,454316,654161
maharashtra,2023,4,451584,509765
maharashtra,2023,4,470433,411573
maharashtra,2023,4,433355,318583
maharashtra,2023,4,462092,314466
maharashtra,2023,4,463853,245341
maharashtra,2023,4,444437,238683
manipur,2018,1,781612,20242
manipur,2018,1,799983,10217
manipur,2018,1,756586,7227
manipur,2018,1,742022,5275
manipur,2018,1,732466,4233
manipur,2018,1,743908,3202
manipur,2018,1,777945,2914
manipur,2018,1,778729,2607
manipur,2018,1,787038,2166
manipur,2018,1,780279,2080
manipur,2018,2,720655,25800
manipur,2018,2,752151,11785
manipur,2018,2,712812,8380
manipur,2018,2,710488,5949
manipur,2018,2,788566,4301
manipur,2018,2,754847,3645
manipur,2018,2,739183,2995
manipur,2018,2,788058,2914
manipur,2018,2,749002,2436
manipur,2018,2,748136,2161
manipur,2018,3,786947,25976
manipur,2018,3,719952,13271
manipur,2018,3,726918,8821
manipur,2018,3,754894,7045
manipur,2018,3,760919,5101
manipur,2018,3,771050,4188
manipur,2018,3,747157,3429
manipur,2018,3,775436,2883
manipur,2018,3,766470,2726
manipur,2018,3,782076,2444
manipur,2018,4,764970,37892
manipur,2018,4,781553,17289
manipur,2018,4,782437,12370
manipur,2018,4,798554,8527
manipur,2018,4,776709,7002
manipur,2018,4,743376,6104
manipur,2018,4,727570,4879
manipur,2018,4,754335,3805
manipur,2018,4,719615,3382
manipur,2018,4,746293,3323
manipur,2019,1,749085,33819
manipur,2019,1,784114,17241
manipur,2019,1,794401,10958
manipur,2019,1,734501,8637
manipur,2019,1,798922,6379
manipur,2019,1,736408,6122
manipur,2019,1,787829,5042
manipur,2019,1,776373,3775
manipur,2019,1,713096,3482
manipur,2019,1,729238,3147
manipur,2019,2,746185,40640
manipur,2019,2,793718,16733
manipur,2019,2,766769,11120
manipur,2019,2,740351,8358
manipur,2019,2,768269,7461
manipur,2019,2,716852,6063
manipur,2019,2,784040,4584
manipur,2019,2,772395,4346
manipur,2019,2,753268,3639
manipur,2019,2,729801,3357
manipur,2019,3,713379,35381
manipur,2019,3,774888,17450
manipur,2019,3,760375,10457
manipur,2019,3,790790,7904
manipur,2019,3,784011,6692
manipur,2019,3,711948,5395
manipur,2019,3,734671,4735
manipur,2019,3,785701,3888
manipur,2019,3,752443,3515
manipur,2019,3,766736,2896
manipur,2019,4,791998,41516
manipur,2019,4,789184,18817
manipur,2019,4,790091,14247
manipur,2019,4,777490,10038
manipur,2019,4,798196,7930
manipur,2019,4,763729,6806
manipur,2019,4,730053,6056
manipur,2019,4,778618,4665
manipur,2019,4,766772,4595
manipur,2019,4,755691,3956
manipur,2020,1,758258,40659
manipur,2020,1,761944,20602
manipur,2020,1,739389,12731
manipur,2020,1,736462,10233
manipur,2020,1,732343,6875
manipur,2020,1,758219,6146
manipur,2020,1,739873,5117
manipur,2020,1,717263,4111
manipur,2020,1,710597,4062
manipur,2020,1,749043,3297
manipur,2020,2,771053,51593
manipur,2020,2,794718,22996
manipur,2020,2,772687,14500
manipur,2020,2,741528,10130
manipur,2020,2,796032,9197
manipur,2020,2,746263,6713
manipur,2020,2,725424,6230
manipur,2020,2,778084,5819
manipur,2020,2,753148,4269
manipur,2020,2,783171,4088
manipur,2020,3,720377,51585
manipur,2020,3,737802,26207
manipur,2020,3,784797,17179
manipur,2020,3,777933,12427
manipur,2020,3,784265,9866
manipur,2020,3,790289,8132
manipur,2020,3,775451,6017
manipur,2020,3,744785,5351
manipur,2020,3,722780,5178
manipur,2020,3,731066,4533
manipur,2020,4,796419,62041
manipur,2020,4,773899,30487
manipur,2020,4,795035,19287
manipur,2020,4,783598,12817
manipur,2020,4,741208,10530
manipur,2020,4,732579,8964
manipur,2020,4,783499,6973
manipur,2020,4,722086,6672
manipur,2020,4,748723,6033
manipur,2020,4,797708,5437
manipur,2021,1,799937,47262
manipur,2021,1,780741,21718
manipur,2021,1,765499,15084
manipur,2021,1,752635,10810
manipur,2021,1,763359,8484
manipur,2021,1,771414,6415
manipur,2021,1,758483,5121
manipur,2021,1,778392,4562
manipur,2021,1,743862,4529
manipur,2021,1,716195,3904
manipur,2021,2,764361,44622
manipur,2021,2,786728,24112
manipur,2021,2,746348,14826
manipur,2021,2,713760,10742
manipur,2021,2,749654,8503
manipur,2021,2,786084,6772
manipur,2021,2,793763,6102
manipur,2021,2,776901,5278
manipur,2021,2,726164,4904
manipur,2021,2,744403,3865
manipur,2021,3,764217,54169
manipur,2021,3,779784,27448
manipur,2021,3,748593,18453
manipur,2021,3,713500,14755
manipur,2021,3,780798,9816
