state,year,quarter,category,txn_count,txn_amount
maharashtra,2021,3,Peer-to-peer payments,7300958,12046581930.25
maharashtra,2021,3,Merchant payments,6971729,4461906949.46
maharashtra,2021,3,Financial Services,535396,1311722509.14
maharashtra,2021,3,Others,1006068,824976293.96
maharashtra,2021,4,Recharge & bill payments,11093905,2884415438.41
maharashtra,2021,4,Peer-to-peer payments,8163181,13469249258.79
maharashtra,2021,4,Merchant payments,8233348,5269343271.36
maharashtra,2021,4,Financial Services,619517,1517816899.65
maharashtra,2021,4,Others,1188833,974843481.28
maharashtra,2022,1,Recharge & bill payments,8854943,2302285221.2
maharashtra,2022,1,Peer-to-peer payments,6630565,10940433496.31
maharashtra,2022,1,Merchant payments,6636828,4247570384.1
maharashtra,2022,1,Financial Services,513094,1257080881.13
maharashtra,2022,1,Others,964141,790595930.68
maharashtra,2022,2,Recharge & bill payments,9980910,2595036771.76
maharashtra,2022,2,Peer-to-peer payments,7867318,12981075577.57
maharashtra,2022,2,Merchant payments,8045183,5148917452.85
maharashtra,2022,2,Financial Services,593861,1454959698.56
maharashtra,2022,2,Others,1095753,898517841.9
maharashtra,2022,3,Recharge & bill payments,10542365,2741015105.21
maharashtra,2022,3,Peer-to-peer payments,8318499,13725524852.73
maharashtra,2022,3,Merchant payments,8905015,5699209649.5
maharashtra,2022,3,Financial Services,668672,1638247506.11
maharashtra,2022,3,Others,1192874,978156929.89
maharashtra,2022,4,Recharge & bill payments,10626761,2762957954.18
maharashtra,2022,4,Peer-to-peer payments,8658131,14285916401.06
maharashtra,2022,4,Merchant payments,9735386,6230647057.28
maharashtra,2022,4,Financial Services,694654,1701903515.11
maharashtra,2022,4,Others,1256213,1030095092.45
maharashtra,2023,1,Recharge & bill payments,8970105,2332227428.76
maharashtra,2023,1,Peer-to-peer payments,7762492,12808112335.63
maharashtra,2023,1,Merchant payments,8793115,5627594130.76
maharashtra,2023,1,Financial Services,598929,1467376105.71
maharashtra,2023,1,Others,1131319,927681760.22
maharashtra,2023,2,Recharge & bill payments,8748568,2274627695.05
maharashtra,2023,2,Peer-to-peer payments,7891724,13021345669.93
maharashtra,2023,2,Merchant payments,8913807,5704837006.84
maharashtra,2023,2,Financial Services,605885,1484419718.35
maharashtra,2023,2,Others,1153123,945561006.16
maharashtra,2023,3,Recharge & bill payments,10351924,2691500437.83
maharashtra,2023,3,Peer-to-peer payments,9137629,15077088059.67
maharashtra,2023,3,Merchant payments,10548984,6751350236.21
maharashtra,2023,3,Financial Services,736290,1803911843.19
maharashtra,2023,3,Others,1328282,1089191499.93
maharashtra,2023,4,Recharge & bill payments,10839018,2818144740.12
maharashtra,2023,4,Peer-to-peer payments,9865263,16277684149.09
maharashtra,2023,4,Merchant payments,11774205,7535491807.81
maharashtra,2023,4,Financial Services,789108,1933315115.97
maharashtra,2023,4,Others,1501333,1231093760.67
manipur,2018,1,Recharge & bill payments,152196,39571199.06
manipur,2018,1,Peer-to-peer payments,88620,146223067.32
manipur,2018,1,Merchant payments,54725,35024173.05
manipur,2018,1,Financial Services,5983,14659283.06
manipur,2018,1,Others,11874,9736899.8
manipur,2018,2,Recharge & bill payments,178358,46373084.93
manipur,2018,2,Peer-to-peer payments,106753,176143842.33
manipur,2018,2,Merchant payments,66723,42703251.6
manipur,2018,2,Financial Services,7500,18377313.57
manipur,2018,2,Others,14404,11811575.13
manipur,2018,3,Recharge & bill payments,211318,54942905.49
manipur,2018,3,Peer-to-peer payments,123884,204408758.6
manipur,2018,3,Merchant payments,81007,51844971.32
manipur,2018,3,Financial Services,8561,20975917.27
manipur,2018,3,Others,16722,13712276.41
manipur,2018,4,Recharge & bill payments,265488,69026890.25
manipur,2018,4,Peer-to-peer payments,163708,270119363.86
manipur,2018,4,Merchant payments,108925,69712238.14
manipur,2018,4,Financial Services,11144,27304663.04
manipur,2018,4,Others,21856,17922277.45
manipur,2019,1,Recharge & bill payments,216506,56291656.14
manipur,2019,1,Peer-to-peer payments,136202,224733774.65
manipur,2019,1,Merchant payments,93465,59817660.29
manipur,2019,1,Financial Services,9277,22729302.59
manipur,2019,1,Others,18284,14993238.72
manipur,2019,2,Recharge & bill payments,239830,62355973.74
manipur,2019,2,Peer-to-peer payments,153487,253254828.73
manipur,2019,2,Merchant payments,108342,69339087.66
manipur,2019,2,Financial Services,10775,26399077.54
manipur,2019,2,Others,21129,17326493.39
manipur,2019,3,Recharge & bill payments,242242,62983012.12
manipur,2019,3,Peer-to-peer payments,164962,272188705.71
manipur,2019,3,Merchant payments,117152,74977757.69
manipur,2019,3,Financial Services,11009,26972437.16
manipur,2019,3,Others,22476,18430712.66
manipur,2019,4,Recharge & bill payments,294158,76481155.35
manipur,2019,4,Peer-to-peer payments,187991,310185299.92
manipur,2019,4,Merchant payments,146659,93862263.73
manipur,2019,4,Financial Services,13294,32572721.62
manipur,2019,4,Others,26715,21906416.6
manipur,2020,1,Recharge & bill payments,237615,61780033.91
manipur,2020,1,Peer-to-peer payments,161423,266348224.06
manipur,2020,1,Merchant payments,130210,83334601.21
manipur,2020,1,Financial Services,11660,28567451.04
manipur,2020,1,Others,22452,18410865.04
manipur,2020,2,Recharge & bill payments,275914,71737762.38
manipur,2020,2,Peer-to-peer payments,186626,307933391.32
manipur,2020,2,Merchant payments,153819,98444695.65
manipur,2020,2,Financial Services,12998,31847506.35
manipur,2020,2,Others,25598,20990834.57
manipur,2020,3,Recharge & bill payments,289812,75351301.49
manipur,2020,3,Peer-to-peer payments,197279,325511514.12
manipur,2020,3,Merchant payments,175025,112016118.55
manipur,2020,3,Financial Services,14436,35368944.0
manipur,2020,3,Others,28746,23572087.43
manipur,2020,4,Recharge & bill payments,325628,84663380.5
manipur,2020,4,Peer-to-peer payments,223830,369320963.99
manipur,2020,4,Merchant payments,200343,128219629.15
manipur,2020,4,Financial Services,16395,40168543.64
manipur,2020,4,Others,31348,25706108.36
manipur,2021,1,Recharge & bill payments,240965,62650962.97
manipur,2021,1,Peer-to-peer payments,172905,285293674.37
manipur,2021,1,Merchant payments,157782,100980640.86
manipur,2021,1,Financial Services,13374,32767223.87
manipur,2021,1,Others,24771,20313017.26
manipur,2021,2,Recharge & bill payments,283853,73802001.25
manipur,2021,2,Peer-to-peer payments,205458,339006110.49
manipur,2021,2,Merchant payments,193473,123823207.35
manipur,2021,2,Financial Services,14904,36516119.53
manipur,2021,2,Others,29461,24158540.2
manipur,2021,3,Recharge & bill payments,273403,71084847.33
manipur,2021,3,Peer-to-peer payments,205508,339089717.11
manipur,2021,3,Merchant payments,195018,124811786.71
manipur,2021,3,Financial Services,16164,39603141.14
manipur,2021,3,Others,29926,24539805.54
manipur,2021,4,Recharge & bill payments,317704,82603175.35
manipur,2021,4,Peer-to-peer payments,234557,387020347.01
manipur,2021,4,Merchant payments,238204,152450904.27
manipur,2021,4,Financial Services,18029,44172759.02
manipur,2021,4,Others,34624,28392297.38
manipur,2022,1,Recharge & bill payments,253984,66035985.95
manipur,2022,1,Peer-to-peer payments,195872,323189369.79
manipur,2022,1,Merchant payments,207980,133107815.05
manipur,2022,1,Financial Services,15000,36750754.61
manipur,2022,1,Others,29208,23951239.4
manipur,2022,2,Recharge & bill payments,264057,68654937.53
manipur,2022,2,Peer-to-peer payments,220845,364395046.86
manipur,2022,2,Merchant payments,219736,140631625.75
manipur,2022,2,Financial Services,16493,40407987.25
manipur,2022,2,Others,30131,24708068.73
manipur,2022,3,Recharge & bill payments,315818,82112907.42
manipur,2022,3,Peer-to-peer payments,256749,423635851.4
manipur,2022,3,Merchant payments,263738,168792718.63
manipur,2022,3,Financial Services,19133,46876707.57
manipur,2022,3,Others,37179,30487432.1
manipur,2022,4,Recharge & bill payments,331354,86152122.31
manipur,2022,4,Peer-to-peer payments,265313,437767926.07
manipur,2022,4,Merchant payments,302088,193336731.29
manipur,2022,4,Financial Services,20919,51252474.13
manipur,2022,4,Others,39307,32232252.54
manipur,2023,1,Recharge & bill payments,252174,65565463.55
manipur,2023,1,Peer-to-peer payments,216155,356655982.88
manipur,2023,1,Merchant payments,240783,154101584.7
manipur,2023,1,Financial Services,17499,42873141.3
manipur,2023,1,Others,31530,25855199.86
manipur,2023,2,Recharge & bill payments,284083,73861824.52
manipur,2023,2,Peer-to-peer payments,245340,404811618.55
manipur,2023,2,Merchant payments,282214,180617024.93
manipur,2023,2,Financial Services,20238,49583495.87
manipur,2023,2,Others,37389,30659369.77
manipur,2023,3,Recharge & bill payments,314811,81850875.8
manipur,2023,3,Peer-to-peer payments,277348,457625508.12
manipur,2023,3,Merchant payments,333108,213189163.49
manipur,2023,3,Financial Services,21629,52992264.75
manipur,2023,3,Others,41789,34267545.28
manipur,2023,4,Recharge & bill payments,331370,86156333.86
manipur,2023,4,Peer-to-peer payments,308972,509805058.64
manipur,2023,4,Merchant payments,372453,238370225.88
manipur,2023,4,Financial Services,23974,58736863.41
manipur,2023,4,Others,44819,36751679.05
meghalaya,2018,1,Recharge & bill payments,146905,38195536.28
meghalaya,2018,1,Peer-to-peer payments,89762,148108891.33
meghalaya,2018,1,Merchant payments,54145,34653244.4
meghalaya,2018,1,Financial Services,6072,14876442.4
meghalaya,2018,1,Others,12107,9928351.5
meghalaya,2018,2,Recharge & bill payments,186905,48595532.18
meghalaya,2018,2,Peer-to-peer payments,106387,175539008.7
meghalaya,2018,2,Merchant payments,68194,43644466.92
meghalaya,2018,2,Financial Services,7589,18594259.66
meghalaya,2018,2,Others,14703,12057136.25
meghalaya,2018,3,Recharge & bill payments,214556,55784631.49
meghalaya,2018,3,Peer-to-peer payments,132858,219216175.65
meghalaya,2018,3,Merchant payments,85409,54661761.61
meghalaya,2018,3,Financial Services,9106,22311740.26
meghalaya,2018,3,Others,17391,14260680.08
meghalaya,2018,4,Recharge & bill payments,263734,68570853.93
meghalaya,2018,4,Peer-to-peer payments,158540,261592611.68
meghalaya,2018,4,Merchant payments,109029,69778633.78
meghalaya,2018,4,Financial Services,11305,27699668.39
meghalaya,2018,4,Others,21711,17803727.17
meghalaya,2019,1,Recharge & bill payments,210951,54847327.08
meghalaya,2019,1,Peer-to-peer payments,133559,220373363.48
meghalaya,2019,1,Merchant payments,95594,61180745.31
meghalaya,2019,1,Financial Services,9540,23374263.36
meghalaya,2019,1,Others,18627,15274689.69
meghalaya,2019,2,Recharge & bill payments,248760,64677815.2
meghalaya,2019,2,Peer-to-peer payments,156209,257745804.39
meghalaya,2019,2,Merchant payments,111439,71321476.91
meghalaya,2019,2,Financial Services,10734,26300365.32
meghalaya,2019,2,Others,21150,17343716.02
meghalaya,2019,3,Recharge & bill payments,252832,65736372.01
meghalaya,2019,3,Peer-to-peer payments,170679,281621344.96
meghalaya,2019,3,Merchant payments,120967,77419235.25
meghalaya,2019,3,Financial Services,11502,28180556.01
meghalaya,2019,3,Others,22221,18221408.01
meghalaya,2019,4,Recharge & bill payments,295258,76767086.82
meghalaya,2019,4,Peer-to-peer payments,196842,324790172.17
meghalaya,2019,4,Merchant payments,151625,97040388.18
meghalaya,2019,4,Financial Services,13642,33423548.71
meghalaya,2019,4,Others,27993,22954710.51
meghalaya,2020,1,Recharge & bill payments,249152,64779612.19
meghalaya,2020,1,Peer-to-peer payments,164429,271308301.91
meghalaya,2020,1,Merchant payments,131608,84229493.4
meghalaya,2020,1,Financial Services,11659,28566947.43
meghalaya,2020,1,Others,23166,18996253.56
meghalaya,2020,2,Recharge & bill payments,262015,68123925.29
meghalaya,2020,2,Peer-to-peer payments,168146,277441918.71
meghalaya,2020,2,Merchant payments,141050,90272096.08
meghalaya,2020,2,Financial Services,12703,31124743.52
meghalaya,2020,2,Others,23604,19355305.62
meghalaya,2020,3,Recharge & bill payments,281186,73108407.31
meghalaya,2020,3,Peer-to-peer payments,187853,309958665.98
meghalaya,2020,3,Merchant payments,165306,105796320.51
meghalaya,2020,3,Financial Services,13876,33997621.76
meghalaya,2020,3,Others,26565,21784079.89
meghalaya,2020,4,Recharge & bill payments,327324,85104269.86
meghalaya,2020,4,Peer-to-peer payments,228074,376322719.0
meghalaya,2020,4,Merchant payments,195474,125103360.21
meghalaya,2020,4,Financial Services,15992,39181486.02
meghalaya,2020,4,Others,31196,25580939.11
meghalaya,2021,1,Recharge & bill payments,250363,65094468.35
meghalaya,2021,1,Peer-to-peer payments,175384,289384817.15
meghalaya,2021,1,Merchant payments,156020,99852883.25
meghalaya,2021,1,Financial Services,13320,32635404.81
meghalaya,2021,1,Others,24110,19770769.48
meghalaya,2021,2,Recharge & bill payments,274967,71491484.13
meghalaya,2021,2,Peer-to-peer payments,200395,330652697.26
meghalaya,2021,2,Merchant payments,178473,114223044.24
meghalaya,2021,2,Financial Services,14906,36520438.52
meghalaya,2021,2,Others,28219,23140112.6
meghalaya,2021,3,Recharge & bill payments,291001,75660415.54
meghalaya,2021,3,Peer-to-peer payments,225812,372590924.73
meghalaya,2021,3,Merchant payments,213896,136893597.33
meghalaya,2021,3,Financial Services,16547,40542320.75
meghalaya,2021,3,Others,31913,26169069.91
meghalaya,2021,4,Recharge & bill payments,307251,79885419.24
meghalaya,2021,4,Peer-to-peer payments,240020,396033386.97
meghalaya,2021,4,Merchant payments,233392,149371457.31
meghalaya,2021,4,Financial Services,18006,44117125.97
meghalaya,2021,4,Others,34108,27968657.42
meghalaya,2022,1,Recharge & bill payments,278224,72338461.34
meghalaya,2022,1,Peer-to-peer payments,207919,343067831.52
meghalaya,2022,1,Merchant payments,218710,139974617.84
meghalaya,2022,1,Financial Services,16284,39896959.46
meghalaya,2022,1,Others,31240,25616859.14
meghalaya,2022,2,Recharge & bill payments,289968,75391760.61
meghalaya,2022,2,Peer-to-peer payments,222099,366463448.43
meghalaya,2022,2,Merchant payments,237935,152278889.29
meghalaya,2022,2,Financial Services,17688,43335752.59
meghalaya,2022,2,Others,33654,27596655.25
meghalaya,2022,3,Recharge & bill payments,313826,81594918.06
meghalaya,2022,3,Peer-to-peer payments,244957,404180081.44
meghalaya,2022,3,Merchant payments,270321,173005550.9
meghalaya,2022,3,Financial Services,19236,47128334.78
meghalaya,2022,3,Others,36035,29549413.94
meghalaya,2022,4,Recharge & bill payments,333398,86683591.3
meghalaya,2022,4,Peer-to-peer payments,275597,454735924.87
meghalaya,2022,4,Merchant payments,307832,197012978.16
meghalaya,2022,4,Financial Services,21883,53615119.91
meghalaya,2022,4,Others,40855,33501862.64
meghalaya,2023,1,Recharge & bill payments,259049,67352995.99
meghalaya,2023,1,Peer-to-peer payments,222614,367313320.57
meghalaya,2023,1,Merchant payments,245405,157059406.22
meghalaya,2023,1,Financial Services,17727,43431468.84
meghalaya,2023,1,Others,32740,26847241.08
meghalaya,2023,2,Recharge & bill payments,281434,73173046.3
meghalaya,2023,2,Peer-to-peer payments,241619,398672633.37
meghalaya,2023,2,Merchant payments,269962,172775760.88
meghalaya,2023,2,Financial Services,18865,46220724.71
meghalaya,2023,2,Others,34895,28614659.7
meghalaya,2023,3,Recharge & bill payments,288032,74888374.59
meghalaya,2023,3,Peer-to-peer payments,257111,424233802.03
meghalaya,2023,3,Merchant payments,298499,191039754.13
meghalaya,2023,3,Financial Services,20370,49907117.83
meghalaya,2023,3,Others,36760,30143613.45
meghalaya,2023,4,Recharge & bill payments,327719,85206964.3
meghalaya,2023,4,Peer-to-peer payments,292404,482468174.96
meghalaya,2023,4,Merchant payments,351072,224686251.2
meghalaya,2023,4,Financial Services,23974,58738137.34
meghalaya,2023,4,Others,43136,35371737.97
mizoram,2018,1,Recharge & bill payments,103565,26926921.32
mizoram,2018,1,Peer-to-peer payments,64361,106196318.29
mizoram,2018,1,Merchant payments,36521,23373755.54
mizoram,2018,1,Financial Services,4143,10151510.83
mizoram,2018,1,Others,8200,6724284.71
mizoram,2018,2,Recharge & bill payments,117219,30477138.02
mizoram,2018,2,Peer-to-peer payments,69743,115076762.39
mizoram,2018,2,Merchant payments,45600,29184150.08
mizoram,2018,2,Financial Services,4810,11786765.24
mizoram,2018,2,Others,9660,7921965.88
mizoram,2018,3,Recharge & bill payments,148110,38508718.47
mizoram,2018,3,Peer-to-peer payments,89737,148066705.76
mizoram,2018,3,Merchant payments,58052,37153473.61
mizoram,2018,3,Financial Services,5891,14433106.27
mizoram,2018,3,Others,12174,9983304.21
mizoram,2018,4,Recharge & bill payments,165217,42956626.32
mizoram,2018,4,Peer-to-peer payments,105663,174344261.43
mizoram,2018,4,Merchant payments,70063,44840419.76
mizoram,2018,4,Financial Services,7207,17657373.49
mizoram,2018,4,Others,14326,11747872.73
mizoram,2019,1,Recharge & bill payments,135591,35253908.51
mizoram,2019,1,Peer-to-peer payments,85039,140314897.42
mizoram,2019,1,Merchant payments,59073,37806957.51
mizoram,2019,1,Financial Services,6042,14803310.01
mizoram,2019,1,Others,11701,9595443.87
mizoram,2019,2,Recharge & bill payments,149028,38747317.07
mizoram,2019,2,Peer-to-peer payments,96221,158765640.88
mizoram,2019,2,Merchant payments,68091,43578861.96
mizoram,2019,2,Financial Services,6741,16516796.04
