state,year,quarter,district,registered_users,app_opens
madhya-pradesh,2023,3,Bhopal,485697,3603980
madhya-pradesh,2023,3,Jabalpur,346350,2569996
madhya-pradesh,2023,3,Gwalior,231203,1715579
madhya-pradesh,2023,3,Ujjain,177946,1320397
madhya-pradesh,2023,3,Sagar,136204,1010668
madhya-pradesh,2023,4,Indore,1546644,12259614
madhya-pradesh,2023,4,Bhopal,602289,4774101
madhya-pradesh,2023,4,Jabalpur,429492,3404408
madhya-pradesh,2023,4,Gwalior,286703,2272584
madhya-pradesh,2023,4,Ujjain,220662,1749097
madhya-pradesh,2023,4,Sagar,168900,1338807
maharashtra,2018,1,Pune,864084,6810651
maharashtra,2018,1,Mumbai,371419,2927499
maharashtra,2018,1,Thane,255083,2010553
maharashtra,2018,1,Nagpur,157031,1237709
maharashtra,2018,1,Nashik,144727,1140734
maharashtra,2018,1,Ahmednagar,97682,769926
maharashtra,2018,1,Solapur,86408,681063
maharashtra,2018,1,Kolhapur,74021,583434
maharashtra,2018,2,Pune,1071531,7477554
maharashtra,2018,2,Mumbai,460588,3214162
maharashtra,2018,2,Thane,316323,2207428
maharashtra,2018,2,Nagpur,194730,1358906
maharashtra,2018,2,Nashik,179473,1252435
maharashtra,2018,2,Ahmednagar,121133,845318
maharashtra,2018,2,Solapur,107152,747753
maharashtra,2018,2,Kolhapur,91792,640564
maharashtra,2018,3,Pune,1170198,8087465
maharashtra,2018,3,Mumbai,502999,3476327
maharashtra,2018,3,Thane,345451,2387478
maharashtra,2018,3,Nagpur,212661,1469746
maharashtra,2018,3,Nashik,195999,1354591
maharashtra,2018,3,Ahmednagar,132287,914267
maharashtra,2018,3,Solapur,117019,808744
maharashtra,2018,3,Kolhapur,100245,692812
maharashtra,2018,4,Pune,1296322,9156980
maharashtra,2018,4,Mumbai,557213,3936049
maharashtra,2018,4,Thane,382683,2703207
maharashtra,2018,4,Nagpur,235582,1664111
maharashtra,2018,4,Nashik,217124,1533727
maharashtra,2018,4,Ahmednagar,146545,1035173
maharashtra,2018,4,Solapur,129631,915695
maharashtra,2018,4,Kolhapur,111049,784432
maharashtra,2019,1,Pune,1206549,11373079
maharashtra,2019,1,Mumbai,518625,4888619
maharashtra,2019,1,Thane,356182,3357416
maharashtra,2019,1,Nagpur,219268,2066846
maharashtra,2019,1,Nashik,202088,1904907
maharashtra,2019,1,Ahmednagar,136397,1285697
maharashtra,2019,1,Solapur,120654,1137305
maharashtra,2019,1,Kolhapur,103359,974275
maharashtra,2019,2,Pune,1490313,10552475
maharashtra,2019,2,Mumbai,640598,4535890
maharashtra,2019,2,Thane,439951,3115167
maharashtra,2019,2,Nagpur,270836,1917716
maharashtra,2019,2,Nashik,249616,1767462
maharashtra,2019,2,Ahmednagar,168476,1192930
maharashtra,2019,2,Solapur,149031,1055244
maharashtra,2019,2,Kolhapur,127667,903977
maharashtra,2019,3,Pune,1661865,14126486
maharashtra,2019,3,Mumbai,714338,6072148
maharashtra,2019,3,Thane,490594,4170242
maharashtra,2019,3,Nagpur,302013,2567227
maharashtra,2019,3,Nashik,278350,2366082
maharashtra,2019,3,Ahmednagar,187869,1596963
maharashtra,2019,3,Solapur,166186,1412645
maharashtra,2019,3,Kolhapur,142363,1210145
maharashtra,2019,4,Pune,1659313,11894979
maharashtra,2019,4,Mumbai,713241,5112954
maharashtra,2019,4,Thane,489841,3511484
maharashtra,2019,4,Nagpur,301549,2161692
maharashtra,2019,4,Nashik,277922,1992321
maharashtra,2019,4,Ahmednagar,187581,1344697
maharashtra,2019,4,Solapur,165930,1189495
maharashtra,2019,4,Kolhapur,142145,1018983
maharashtra,2020,1,Pune,1598927,12979496
maharashtra,2020,1,Mumbai,687285,5579124
maharashtra,2020,1,Thane,472015,3831642
maharashtra,2020,1,Nagpur,290575,2358782
maharashtra,2020,1,Nashik,267808,2173970
maharashtra,2020,1,Ahmednagar,180754,1467299
maharashtra,2020,1,Solapur,159892,1297946
maharashtra,2020,1,Kolhapur,136972,1111888
maharashtra,2020,2,Pune,1569307,10803355
maharashtra,2020,2,Mumbai,674553,4643729
maharashtra,2020,2,Thane,463271,3189229
maharashtra,2020,2,Nagpur,285192,1963309
maharashtra,2020,2,Nashik,262847,1809482
maharashtra,2020,2,Ahmednagar,177406,1221292
maharashtra,2020,2,Solapur,156930,1080332
maharashtra,2020,2,Kolhapur,134434,925469
maharashtra,2020,3,Pune,1625339,14722454
maharashtra,2020,3,Mumbai,698638,6328320
maharashtra,2020,3,Thane,479812,4346176
maharashtra,2020,3,Nagpur,295375,2675533
maharashtra,2020,3,Nashik,272232,2465903
maharashtra,2020,3,Ahmednagar,183740,1664336
maharashtra,2020,3,Solapur,162533,1472241
maharashtra,2020,3,Kolhapur,139234,1261199
maharashtra,2020,4,Pune,2030890,16499587
maharashtra,2020,4,Mumbai,872960,7092205
maharashtra,2020,4,Thane,599533,4870798
maharashtra,2020,4,Nagpur,369076,2998494
maharashtra,2020,4,Nashik,340159,2763559
maharashtra,2020,4,Ahmednagar,229586,1865236
maharashtra,2020,4,Solapur,203088,1649954
maharashtra,2020,4,Kolhapur,173976,1413437
maharashtra,2021,1,Pune,2022120,17906760
maharashtra,2021,1,Mumbai,869191,7697066
maharashtra,2021,1,Thane,596944,5286206
maharashtra,2021,1,Nagpur,367482,3254221
maharashtra,2021,1,Nashik,338690,2999250
maharashtra,2021,1,Ahmednagar,228595,2024313
maharashtra,2021,1,Solapur,202211,1790671
maharashtra,2021,1,Kolhapur,173224,1533982
maharashtra,2021,2,Pune,2079173,18952725
maharashtra,2021,2,Mumbai,893714,8146665
maharashtra,2021,2,Thane,613787,5594983
maharashtra,2021,2,Nagpur,377851,3444306
maharashtra,2021,2,Nashik,348246,3174442
maharashtra,2021,2,Ahmednagar,235045,2142557
maharashtra,2021,2,Solapur,207916,1895268
maharashtra,2021,2,Kolhapur,178112,1623585
maharashtra,2021,3,Pune,2153153,15384247
maharashtra,2021,3,Mumbai,925514,6612786
maharashtra,2021,3,Thane,635626,4541542
maharashtra,2021,3,Nagpur,391295,2795801
maharashtra,2021,3,Nashik,360637,2576748
maharashtra,2021,3,Ahmednagar,243408,1739150
maharashtra,2021,3,Solapur,215314,1538421
maharashtra,2021,3,Kolhapur,184449,1317891
maharashtra,2021,4,Pune,2415854,20717233
maharashtra,2021,4,Mumbai,1038434,8905124
maharashtra,2021,4,Thane,713177,6115878
maharashtra,2021,4,Nagpur,439036,3764973
maharashtra,2021,4,Nashik,404637,3469984
maharashtra,2021,4,Ahmednagar,273106,2342030
maharashtra,2021,4,Solapur,241584,2071718
maharashtra,2021,4,Kolhapur,206954,1774742
maharashtra,2022,1,Pune,1824177,15068565
maharashtra,2022,1,Mumbai,784107,6477092
maharashtra,2022,1,Thane,538510,4448350
maharashtra,2022,1,Nagpur,331510,2738432
maharashtra,2022,1,Nashik,305536,2523874
maharashtra,2022,1,Ahmednagar,206218,1703463
maharashtra,2022,1,Solapur,182417,1506852
maharashtra,2022,1,Kolhapur,156268,1290848
maharashtra,2022,2,Pune,2126383,14837127
maharashtra,2022,2,Mumbai,914007,6377611
maharashtra,2022,2,Thane,627723,4380028
maharashtra,2022,2,Nagpur,386430,2696372
maharashtra,2022,2,Nashik,356153,2485109
maharashtra,2022,2,Ahmednagar,240382,1677299
maharashtra,2022,2,Solapur,212637,1483709
maharashtra,2022,2,Kolhapur,182156,1271022
maharashtra,2022,3,Pune,2278484,20332313
maharashtra,2022,3,Mumbai,979386,8739669
maharashtra,2022,3,Thane,672625,6002247
maharashtra,2022,3,Nagpur,414072,3695021
maharashtra,2022,3,Nashik,381629,3405513
maharashtra,2022,3,Ahmednagar,257576,2298516
maharashtra,2022,3,Solapur,227847,2033226
maharashtra,2022,3,Kolhapur,195186,1741767
maharashtra,2022,4,Pune,2449596,17550420
maharashtra,2022,4,Mumbai,1052938,7543896
maharashtra,2022,4,Thane,723138,5181012
maharashtra,2022,4,Nagpur,445168,3189463
maharashtra,2022,4,Nashik,410289,2939566
maharashtra,2022,4,Ahmednagar,276920,1984030
maharashtra,2022,4,Solapur,244959,1755037
maharashtra,2022,4,Kolhapur,209844,1503457
maharashtra,2023,1,Pune,2465044,20310976
maharashtra,2023,1,Mumbai,1059577,8730497
maharashtra,2023,1,Thane,727699,5995948
maharashtra,2023,1,Nagpur,447976,3691143
maharashtra,2023,1,Nashik,412876,3401939
maharashtra,2023,1,Ahmednagar,278667,2296104
maharashtra,2023,1,Solapur,246503,2031092
maharashtra,2023,1,Kolhapur,211168,1739940
maharashtra,2023,2,Pune,2137474,17082951
maharashtra,2023,2,Mumbai,918774,7342959
maharashtra,2023,2,Thane,630998,5043012
maharashtra,2023,2,Nagpur,388446,3104509
maharashtra,2023,2,Nashik,358011,2861268
maharashtra,2023,2,Ahmednagar,241636,1931184
maharashtra,2023,2,Solapur,213746,1708291
maharashtra,2023,2,Kolhapur,183106,1463411
maharashtra,2023,3,Pune,2575543,21840781
maharashtra,2023,3,Mumbai,1107075,9388071
maharashtra,2023,3,Thane,760319,6447558
maharashtra,2023,3,Nagpur,468057,3969157
maharashtra,2023,3,Nashik,431384,3658170
maharashtra,2023,3,Ahmednagar,291158,2469045
maharashtra,2023,3,Solapur,257553,2184072
maharashtra,2023,3,Kolhapur,220634,1870990
maharashtra,2023,4,Pune,3085722,21019327
maharashtra,2023,4,Mumbai,1326371,9034976
maharashtra,2023,4,Thane,910927,6205058
maharashtra,2023,4,Nagpur,560772,3819873
maharashtra,2023,4,Nashik,516835,3520582
maharashtra,2023,4,Ahmednagar,348833,2376181
maharashtra,2023,4,Solapur,308571,2101927
maharashtra,2023,4,Kolhapur,264338,1800620
manipur,2018,1,Manipur District 1,28820,256231
manipur,2018,1,Manipur District 2,13400,119135
manipur,2018,1,Manipur District 3,7572,67321
manipur,2018,1,Manipur District 4,5717,50831
manipur,2018,1,Manipur District 5,4658,41419
manipur,2018,2,Manipur District 1,33706,274825
manipur,2018,2,Manipur District 2,15671,127780
manipur,2018,2,Manipur District 3,8855,72206
manipur,2018,2,Manipur District 4,6686,54520
manipur,2018,2,Manipur District 5,5448,44425
manipur,2018,3,Manipur District 1,36350,271051
manipur,2018,3,Manipur District 2,16901,126026
manipur,2018,3,Manipur District 3,9550,71214
manipur,2018,3,Manipur District 4,7211,53771
manipur,2018,3,Manipur District 5,5875,43815
manipur,2018,4,Manipur District 1,50091,376001
manipur,2018,4,Manipur District 2,23290,174822
manipur,2018,4,Manipur District 3,13160,98789
manipur,2018,4,Manipur District 4,9937,74591
manipur,2018,4,Manipur District 5,8097,60780
manipur,2019,1,Manipur District 1,47231,378046
manipur,2019,1,Manipur District 2,21960,175773
manipur,2019,1,Manipur District 3,12409,99326
manipur,2019,1,Manipur District 4,9369,74997
manipur,2019,1,Manipur District 5,7634,61111
manipur,2019,2,Manipur District 1,50919,370678
manipur,2019,2,Manipur District 2,23675,172347
manipur,2019,2,Manipur District 3,13378,97390
manipur,2019,2,Manipur District 4,10101,73535
manipur,2019,2,Manipur District 5,8231,59919
manipur,2019,3,Manipur District 1,47093,407555
manipur,2019,3,Manipur District 2,21896,189494
manipur,2019,3,Manipur District 3,12373,107079
manipur,2019,3,Manipur District 4,9342,80851
manipur,2019,3,Manipur District 5,7612,65881
manipur,2019,4,Manipur District 1,56823,427232
manipur,2019,4,Manipur District 2,26420,198643
manipur,2019,4,Manipur District 3,14929,112249
manipur,2019,4,Manipur District 4,11272,84755
manipur,2019,4,Manipur District 5,9185,69061
manipur,2020,1,Manipur District 1,54527,465559
manipur,2020,1,Manipur District 2,25352,216463
manipur,2020,1,Manipur District 3,14326,122319
manipur,2020,1,Manipur District 4,10817,92358
manipur,2020,1,Manipur District 5,8814,75257
manipur,2020,2,Manipur District 1,64922,453902
manipur,2020,2,Manipur District 2,30185,211043
manipur,2020,2,Manipur District 3,17057,119256
manipur,2020,2,Manipur District 4,12879,90045
manipur,2020,2,Manipur District 5,10494,73373
manipur,2020,3,Manipur District 1,70163,531288
manipur,2020,3,Manipur District 2,32622,247023
manipur,2020,3,Manipur District 3,18434,139588
manipur,2020,3,Manipur District 4,13919,105397
manipur,2020,3,Manipur District 5,11341,85882
manipur,2020,4,Manipur District 1,81066,697688
manipur,2020,4,Manipur District 2,37692,324392
manipur,2020,4,Manipur District 3,21299,183308
manipur,2020,4,Manipur District 4,16082,138408
manipur,2020,4,Manipur District 5,13104,112780
manipur,2021,1,Manipur District 1,61260,557575
manipur,2021,1,Manipur District 2,28483,259246
manipur,2021,1,Manipur District 3,16095,146495
manipur,2021,1,Manipur District 4,12152,110612
manipur,2021,1,Manipur District 5,9902,90131
manipur,2021,2,Manipur District 1,62139,559620
manipur,2021,2,Manipur District 2,28891,260197
manipur,2021,2,Manipur District 3,16326,147032
manipur,2021,2,Manipur District 4,12327,111018
manipur,2021,2,Manipur District 5,10044,90462
manipur,2021,3,Manipur District 1,76196,566157
manipur,2021,3,Manipur District 2,35428,263236
manipur,2021,3,Manipur District 3,20019,148750
manipur,2021,3,Manipur District 4,15116,112315
manipur,2021,3,Manipur District 5,12317,91519
manipur,2021,4,Manipur District 1,85249,663475
manipur,2021,4,Manipur District 2,39637,308485
manipur,2021,4,Manipur District 3,22398,174319
manipur,2021,4,Manipur District 4,16912,131621
manipur,2021,4,Manipur District 5,13780,107250
manipur,2022,1,Manipur District 1,63315,536718
manipur,2022,1,Manipur District 2,29438,249548
manipur,2022,1,Manipur District 3,16635,141015
manipur,2022,1,Manipur District 4,12560,106475
manipur,2022,1,Manipur District 5,10234,86760
manipur,2022,2,Manipur District 1,76643,667149
manipur,2022,2,Manipur District 2,35635,310193
manipur,2022,2,Manipur District 3,20137,175284
manipur,2022,2,Manipur District 4,15204,132350
manipur,2022,2,Manipur District 5,12389,107844
manipur,2022,3,Manipur District 1,80708,725160
manipur,2022,3,Manipur District 2,37525,337165
manipur,2022,3,Manipur District 3,21204,190526
manipur,2022,3,Manipur District 4,16011,143858
manipur,2022,3,Manipur District 5,13046,117221
manipur,2022,4,Manipur District 1,85450,638538
manipur,2022,4,Manipur District 2,39730,296890
manipur,2022,4,Manipur District 3,22450,167767
manipur,2022,4,Manipur District 4,16951,126674
manipur,2022,4,Manipur District 5,13813,103219
manipur,2023,1,Manipur District 1,67108,487564
manipur,2023,1,Manipur District 2,31202,226694
manipur,2023,1,Manipur District 3,17631,128100
manipur,2023,1,Manipur District 4,13313,96723
manipur,2023,1,Manipur District 5,10848,78814
manipur,2023,2,Manipur District 1,84393,599193
manipur,2023,2,Manipur District 2,39239,278596
manipur,2023,2,Manipur District 3,22173,157429
manipur,2023,2,Manipur District 4,16742,118868
manipur,2023,2,Manipur District 5,13642,96859
manipur,2023,3,Manipur District 1,88995,835627
manipur,2023,3,Manipur District 2,41378,388527
manipur,2023,3,Manipur District 3,23382,219549
manipur,2023,3,Manipur District 4,17655,165772
manipur,2023,3,Manipur District 5,14386,135078
manipur,2023,4,Manipur District 1,103734,688924
manipur,2023,4,Manipur District 2,48231,320317
manipur,2023,4,Manipur District 3,27254,181005
manipur,2023,4,Manipur District 4,20579,136669
manipur,2023,4,Manipur District 5,16768,111364
meghalaya,2018,1,Meghalaya District 1,26058,198789
meghalaya,2018,1,Meghalaya District 2,12407,94652
meghalaya,2018,1,Meghalaya District 3,7800,59505
meghalaya,2018,1,Meghalaya District 4,5590,42644
meghalaya,2018,1,Meghalaya District 5,3815,29103
meghalaya,2018,2,Meghalaya District 1,30823,268893
meghalaya,2018,2,Meghalaya District 2,14676,128031
meghalaya,2018,2,Meghalaya District 3,9226,80490
meghalaya,2018,2,Meghalaya District 4,6612,57682
meghalaya,2018,2,Meghalaya District 5,4512,39367
meghalaya,2018,3,Meghalaya District 1,41854,379411
meghalaya,2018,3,Meghalaya District 2,19928,180654
meghalaya,2018,3,Meghalaya District 3,12528,113573
meghalaya,2018,3,Meghalaya District 4,8978,81391
meghalaya,2018,3,Meghalaya District 5,6127,55548
meghalaya,2018,4,Meghalaya District 1,50719,332948
meghalaya,2018,4,Meghalaya District 2,24149,158530
meghalaya,2018,4,Meghalaya District 3,15182,99664
meghalaya,2018,4,Meghalaya District 4,10880,71423
meghalaya,2018,4,Meghalaya District 5,7425,48745
meghalaya,2019,1,Meghalaya District 1,43423,324063
meghalaya,2019,1,Meghalaya District 2,20675,154300
meghalaya,2019,1,Meghalaya District 3,12998,97005
meghalaya,2019,1,Meghalaya District 4,9315,69518
meghalaya,2019,1,Meghalaya District 5,6357,47444
meghalaya,2019,2,Meghalaya District 1,48872,434297
meghalaya,2019,2,Meghalaya District 2,23270,206787
meghalaya,2019,2,Meghalaya District 3,14629,130002
meghalaya,2019,2,Meghalaya District 4,10484,93165
meghalaya,2019,2,Meghalaya District 5,7155,63583
meghalaya,2019,3,Meghalaya District 1,51037,468163
meghalaya,2019,3,Meghalaya District 2,24300,222912
meghalaya,2019,3,Meghalaya District 3,15277,140140
meghalaya,2019,3,Meghalaya District 4,10948,100430
meghalaya,2019,3,Meghalaya District 5,7472,68542
meghalaya,2019,4,Meghalaya District 1,62429,529587
meghalaya,2019,4,Meghalaya District 2,29725,252159
meghalaya,2019,4,Meghalaya District 3,18687,158526
meghalaya,2019,4,Meghalaya District 4,13392,113606
meghalaya,2019,4,Meghalaya District 5,9140,77534
meghalaya,2020,1,Meghalaya District 1,50607,369693
meghalaya,2020,1,Meghalaya District 2,24096,176026
meghalaya,2020,1,Meghalaya District 3,15148,110664
meghalaya,2020,1,Meghalaya District 4,10856,79306
meghalaya,2020,1,Meghalaya District 5,7409,54125
meghalaya,2020,2,Meghalaya District 1,59200,496427
meghalaya,2020,2,Meghalaya District 2,28187,236370
meghalaya,2020,2,Meghalaya District 3,17721,148600
meghalaya,2020,2,Meghalaya District 4,12699,106493
meghalaya,2020,2,Meghalaya District 5,8667,72680
meghalaya,2020,3,Meghalaya District 1,62791,471072
meghalaya,2020,3,Meghalaya District 2,29897,224297
meghalaya,2020,3,Meghalaya District 3,18795,141011
meghalaya,2020,3,Meghalaya District 4,13469,101054
meghalaya,2020,3,Meghalaya District 5,9193,68968
meghalaya,2020,4,Meghalaya District 1,73287,594324
meghalaya,2020,4,Meghalaya District 2,34895,282983
meghalaya,2020,4,Meghalaya District 3,21938,177905
meghalaya,2020,4,Meghalaya District 4,15721,127494
meghalaya,2020,4,Meghalaya District 5,10729,87012
meghalaya,2021,1,Meghalaya District 1,59373,405895
meghalaya,2021,1,Meghalaya District 2,28270,193264
meghalaya,2021,1,Meghalaya District 3,17772,121500
meghalaya,2021,1,Meghalaya District 4,12736,87072
meghalaya,2021,1,Meghalaya District 5,8692,59425
meghalaya,2021,2,Meghalaya District 1,64132,540868
meghalaya,2021,2,Meghalaya District 2,30536,257530
meghalaya,2021,2,Meghalaya District 3,19197,161903
meghalaya,2021,2,Meghalaya District 4,13757,116026
meghalaya,2021,2,Meghalaya District 5,9389,79186
meghalaya,2021,3,Meghalaya District 1,76894,661908
meghalaya,2021,3,Meghalaya District 2,36612,315162
meghalaya,2021,3,Meghalaya District 3,23017,198135
meghalaya,2021,3,Meghalaya District 4,16495,141992
meghalaya,2021,3,Meghalaya District 5,11257,96907
meghalaya,2021,4,Meghalaya District 1,78826,639853
meghalaya,2021,4,Meghalaya District 2,37532,304661
meghalaya,2021,4,Meghalaya District 3,23595,191533
meghalaya,2021,4,Meghalaya District 4,16909,137261
meghalaya,2021,4,Meghalaya District 5,11540,93678
meghalaya,2022,1,Meghalaya District 1,71389,495714
meghalaya,2022,1,Meghalaya District 2,33991,236030
meghalaya,2022,1,Meghalaya District 3,21369,148387
meghalaya,2022,1,Meghalaya District 4,15314,106340
meghalaya,2022,1,Meghalaya District 5,10451,72575
meghalaya,2022,2,Meghalaya District 1,72636,634884
meghalaya,2022,2,Meghalaya District 2,34585,302295
meghalaya,2022,2,Meghalaya District 3,21743,190046
meghalaya,2022,2,Meghalaya District 4,15582,136195
meghalaya,2022,2,Meghalaya District 5,10634,92951
meghalaya,2022,3,Meghalaya District 1,89089,770132
meghalaya,2022,3,Meghalaya District 2,42419,366692
meghalaya,2022,3,Meghalaya District 3,26667,230531
meghalaya,2022,3,Meghalaya District 4,19111,165208
meghalaya,2022,3,Meghalaya District 5,13043,112752
meghalaya,2022,4,Meghalaya District 1,102721,782041
meghalaya,2022,4,Meghalaya District 2,48910,372363
meghalaya,2022,4,Meghalaya District 3,30748,234096
meghalaya,2022,4,Meghalaya District 4,22035,167763
meghalaya,2022,4,Meghalaya District 5,15039,114495
meghalaya,2023,1,Meghalaya District 1,66511,476823
meghalaya,2023,1,Meghalaya District 2,31669,227035
meghalaya,2023,1,Meghalaya District 3,19909,142732
meghalaya,2023,1,Meghalaya District 4,14268,102287
meghalaya,2023,1,Meghalaya District 5,9737,69809
meghalaya,2023,2,Meghalaya District 1,73217,637221
meghalaya,2023,2,Meghalaya District 2,34862,303408
meghalaya,2023,2,Meghalaya District 3,21917,190745
meghalaya,2023,2,Meghalaya District 4,15706,136696
meghalaya,2023,2,Meghalaya District 5,10719,93293
meghalaya,2023,3,Meghalaya District 1,86736,689755
