state,year,quarter,brand,user_count,percentage
maharashtra,2023,2,Vivo,716195,0.145
maharashtra,2023,2,Oppo,568349,0.115
maharashtra,2023,2,Realme,493046,0.095
maharashtra,2023,2,OnePlus,229645,0.045
maharashtra,2023,2,Apple,168737,0.035
maharashtra,2023,2,Motorola,99312,0.02
maharashtra,2023,2,Others,447341,0.085
maharashtra,2023,3,Xiaomi,1574578,0.26
maharashtra,2023,3,Samsung,1239621,0.2
maharashtra,2023,3,Vivo,903566,0.145
maharashtra,2023,3,Oppo,696771,0.115
maharashtra,2023,3,Realme,584381,0.095
maharashtra,2023,3,OnePlus,286480,0.045
maharashtra,2023,3,Apple,215404,0.035
maharashtra,2023,3,Motorola,120919,0.02
maharashtra,2023,3,Others,516932,0.085
maharashtra,2023,4,Xiaomi,1835920,0.26
maharashtra,2023,4,Samsung,1508476,0.2
maharashtra,2023,4,Vivo,1068444,0.145
maharashtra,2023,4,Oppo,819515,0.115
maharashtra,2023,4,Realme,724474,0.095
maharashtra,2023,4,OnePlus,341549,0.045
maharashtra,2023,4,Apple,258759,0.035
maharashtra,2023,4,Motorola,140524,0.02
maharashtra,2023,4,Others,636997,0.085
manipur,2018,1,Xiaomi,14978,0.26
manipur,2018,1,Samsung,11716,0.2
manipur,2018,1,Vivo,8289,0.145
manipur,2018,1,Oppo,7233,0.115
manipur,2018,1,Realme,5622,0.095
manipur,2018,1,OnePlus,2642,0.045
manipur,2018,1,Apple,2092,0.035
manipur,2018,1,Motorola,1225,0.02
manipur,2018,1,Others,5120,0.085
manipur,2018,2,Xiaomi,17521,0.26
manipur,2018,2,Samsung,14180,0.2
manipur,2018,2,Vivo,10505,0.145
manipur,2018,2,Oppo,7707,0.115
manipur,2018,2,Realme,6736,0.095
manipur,2018,2,OnePlus,3241,0.045
manipur,2018,2,Apple,2429,0.035
manipur,2018,2,Motorola,1378,0.02
manipur,2018,2,Others,5872,0.085
manipur,2018,3,Xiaomi,19025,0.26
manipur,2018,3,Samsung,15905,0.2
manipur,2018,3,Vivo,10521,0.145
manipur,2018,3,Oppo,8942,0.115
manipur,2018,3,Realme,7112,0.095
manipur,2018,3,OnePlus,3554,0.045
manipur,2018,3,Apple,2753,0.035
manipur,2018,3,Motorola,1500,0.02
manipur,2018,3,Others,6211,0.085
manipur,2018,4,Xiaomi,26318,0.26
manipur,2018,4,Samsung,20979,0.2
manipur,2018,4,Vivo,15260,0.145
manipur,2018,4,Oppo,12153,0.115
manipur,2018,4,Realme,9507,0.095
manipur,2018,4,OnePlus,4927,0.045
manipur,2018,4,Apple,3729,0.035
manipur,2018,4,Motorola,2043,0.02
manipur,2018,4,Others,9008,0.085
manipur,2019,1,Xiaomi,24603,0.26
manipur,2019,1,Samsung,20025,0.2
manipur,2019,1,Vivo,14836,0.145
manipur,2019,1,Oppo,11009,0.115
manipur,2019,1,Realme,9343,0.095
manipur,2019,1,OnePlus,4376,0.045
manipur,2019,1,Apple,3593,0.035
manipur,2019,1,Motorola,1899,0.02
manipur,2019,1,Others,8200,0.085
manipur,2019,2,Xiaomi,27480,0.26
manipur,2019,2,Samsung,20409,0.2
manipur,2019,2,Vivo,15358,0.145
manipur,2019,2,Oppo,11832,0.115
manipur,2019,2,Realme,9844,0.095
manipur,2019,2,OnePlus,4619,0.045
manipur,2019,2,Apple,3644,0.035
manipur,2019,2,Motorola,2132,0.02
manipur,2019,2,Others,9388,0.085
manipur,2019,3,Xiaomi,25409,0.26
manipur,2019,3,Samsung,19211,0.2
manipur,2019,3,Vivo,14219,0.145
manipur,2019,3,Oppo,11279,0.115
manipur,2019,3,Realme,8993,0.095
manipur,2019,3,OnePlus,4501,0.045
manipur,2019,3,Apple,3495,0.035
manipur,2019,3,Motorola,1907,0.02
manipur,2019,3,Others,8616,0.085
manipur,2019,4,Xiaomi,30114,0.26
manipur,2019,4,Samsung,23828,0.2
manipur,2019,4,Vivo,17194,0.145
manipur,2019,4,Oppo,14114,0.115
manipur,2019,4,Realme,11482,0.095
manipur,2019,4,OnePlus,5248,0.045
manipur,2019,4,Apple,4041,0.035
manipur,2019,4,Motorola,2258,0.02
manipur,2019,4,Others,10002,0.085
manipur,2020,1,Xiaomi,29405,0.26
manipur,2020,1,Samsung,21830,0.2
manipur,2020,1,Vivo,15815,0.145
manipur,2020,1,Oppo,12481,0.115
manipur,2020,1,Realme,11032,0.095
manipur,2020,1,OnePlus,5045,0.045
manipur,2020,1,Apple,3823,0.035
manipur,2020,1,Motorola,2279,0.02
manipur,2020,1,Others,9385,0.085
manipur,2020,2,Xiaomi,36738,0.26
manipur,2020,2,Samsung,26839,0.2
manipur,2020,2,Vivo,19013,0.145
manipur,2020,2,Oppo,15622,0.115
manipur,2020,2,Realme,13083,0.095
manipur,2020,2,OnePlus,5958,0.045
manipur,2020,2,Apple,4762,0.035
manipur,2020,2,Motorola,2824,0.02
manipur,2020,2,Others,10977,0.085
manipur,2020,3,Xiaomi,38837,0.26
manipur,2020,3,Samsung,30192,0.2
manipur,2020,3,Vivo,21526,0.145
manipur,2020,3,Oppo,16016,0.115
manipur,2020,3,Realme,14092,0.095
manipur,2020,3,OnePlus,6324,0.045
manipur,2020,3,Apple,5099,0.035
manipur,2020,3,Motorola,2842,0.02
manipur,2020,3,Others,12165,0.085
manipur,2020,4,Xiaomi,43120,0.26
manipur,2020,4,Samsung,33058,0.2
manipur,2020,4,Vivo,25609,0.145
manipur,2020,4,Oppo,18521,0.115
manipur,2020,4,Realme,16092,0.095
manipur,2020,4,OnePlus,7560,0.045
manipur,2020,4,Apple,6121,0.035
manipur,2020,4,Motorola,3481,0.02
manipur,2020,4,Others,15001,0.085
manipur,2021,1,Xiaomi,31726,0.26
manipur,2021,1,Samsung,24484,0.2
manipur,2021,1,Vivo,17824,0.145
manipur,2021,1,Oppo,14539,0.115
manipur,2021,1,Realme,12618,0.095
manipur,2021,1,OnePlus,5706,0.045
manipur,2021,1,Apple,4627,0.035
manipur,2021,1,Motorola,2553,0.02
manipur,2021,1,Others,10386,0.085
manipur,2021,2,Xiaomi,33691,0.26
manipur,2021,2,Samsung,25375,0.2
manipur,2021,2,Vivo,19688,0.145
manipur,2021,2,Oppo,14599,0.115
manipur,2021,2,Realme,12693,0.095
manipur,2021,2,OnePlus,5955,0.045
manipur,2021,2,Apple,4555,0.035
manipur,2021,2,Motorola,2707,0.02
manipur,2021,2,Others,11565,0.085
manipur,2021,3,Xiaomi,42907,0.26
manipur,2021,3,Samsung,32347,0.2
manipur,2021,3,Vivo,22308,0.145
manipur,2021,3,Oppo,17889,0.115
manipur,2021,3,Realme,14565,0.095
manipur,2021,3,OnePlus,7508,0.045
manipur,2021,3,Apple,5571,0.035
manipur,2021,3,Motorola,3218,0.02
manipur,2021,3,Others,13860,0.085
manipur,2021,4,Xiaomi,47560,0.26
manipur,2021,4,Samsung,34731,0.2
manipur,2021,4,Vivo,26154,0.145
manipur,2021,4,Oppo,20522,0.115
manipur,2021,4,Realme,17056,0.095
manipur,2021,4,OnePlus,8112,0.045
manipur,2021,4,Apple,5951,0.035
manipur,2021,4,Motorola,3708,0.02
manipur,2021,4,Others,14679,0.085
manipur,2022,1,Xiaomi,34792,0.26
manipur,2022,1,Samsung,26460,0.2
manipur,2022,1,Vivo,18546,0.145
manipur,2022,1,Oppo,14541,0.115
manipur,2022,1,Realme,12871,0.095
manipur,2022,1,OnePlus,5877,0.045
manipur,2022,1,Apple,4675,0.035
manipur,2022,1,Motorola,2750,0.02
manipur,2022,1,Others,11161,0.085
manipur,2022,2,Xiaomi,40881,0.26
manipur,2022,2,Samsung,32404,0.2
manipur,2022,2,Vivo,22986,0.145
manipur,2022,2,Oppo,17580,0.115
manipur,2022,2,Realme,14960,0.095
manipur,2022,2,OnePlus,6978,0.045
manipur,2022,2,Apple,5635,0.035
manipur,2022,2,Motorola,3305,0.02
manipur,2022,2,Others,12943,0.085
manipur,2022,3,Xiaomi,45529,0.26
manipur,2022,3,Samsung,32299,0.2
manipur,2022,3,Vivo,23610,0.145
manipur,2022,3,Oppo,19320,0.115
manipur,2022,3,Realme,16623,0.095
manipur,2022,3,OnePlus,7314,0.045
manipur,2022,3,Apple,5837,0.035
manipur,2022,3,Motorola,3450,0.02
manipur,2022,3,Others,14975,0.085
manipur,2022,4,Xiaomi,47532,0.26
manipur,2022,4,Samsung,36147,0.2
manipur,2022,4,Vivo,24690,0.145
manipur,2022,4,Oppo,20837,0.115
manipur,2022,4,Realme,16415,0.095
manipur,2022,4,OnePlus,8230,0.045
manipur,2022,4,Apple,6343,0.035
manipur,2022,4,Motorola,3544,0.02
manipur,2022,4,Others,15065,0.085
manipur,2023,1,Xiaomi,35874,0.26
manipur,2023,1,Samsung,28459,0.2
manipur,2023,1,Vivo,19811,0.145
manipur,2023,1,Oppo,15476,0.115
manipur,2023,1,Realme,13920,0.095
manipur,2023,1,OnePlus,6246,0.045
manipur,2023,1,Apple,4671,0.035
manipur,2023,1,Motorola,2888,0.02
manipur,2023,1,Others,11867,0.085
manipur,2023,2,Xiaomi,46593,0.26
manipur,2023,2,Samsung,35270,0.2
manipur,2023,2,Vivo,26354,0.145
manipur,2023,2,Oppo,19755,0.115
manipur,2023,2,Realme,16893,0.095
manipur,2023,2,OnePlus,8221,0.045
manipur,2023,2,Apple,6451,0.035
manipur,2023,2,Motorola,3452,0.02
manipur,2023,2,Others,15024,0.085
manipur,2023,3,Xiaomi,47764,0.26
manipur,2023,3,Samsung,38779,0.2
manipur,2023,3,Vivo,25839,0.145
manipur,2023,3,Oppo,21860,0.115
manipur,2023,3,Realme,18035,0.095
manipur,2023,3,OnePlus,8357,0.045
manipur,2023,3,Apple,6196,0.035
manipur,2023,3,Motorola,3878,0.02
manipur,2023,3,Others,16057,0.085
manipur,2023,4,Xiaomi,54550,0.26
manipur,2023,4,Samsung,43204,0.2
manipur,2023,4,Vivo,32493,0.145
manipur,2023,4,Oppo,24009,0.115
manipur,2023,4,Realme,20248,0.095
manipur,2023,4,OnePlus,10166,0.045
manipur,2023,4,Apple,7859,0.035
manipur,2023,4,Motorola,4138,0.02
manipur,2023,4,Others,18519,0.085
meghalaya,2018,1,Xiaomi,14811,0.26
meghalaya,2018,1,Samsung,10870,0.2
meghalaya,2018,1,Vivo,7846,0.145
meghalaya,2018,1,Oppo,6578,0.115
meghalaya,2018,1,Realme,5423,0.095
meghalaya,2018,1,OnePlus,2404,0.045
meghalaya,2018,1,Apple,1984,0.035
meghalaya,2018,1,Motorola,1113,0.02
meghalaya,2018,1,Others,4719,0.085
meghalaya,2018,2,Xiaomi,16441,0.26
meghalaya,2018,2,Samsung,13253,0.2
meghalaya,2018,2,Vivo,9111,0.145
meghalaya,2018,2,Oppo,7402,0.115
meghalaya,2018,2,Realme,6063,0.095
meghalaya,2018,2,OnePlus,2864,0.045
meghalaya,2018,2,Apple,2257,0.035
meghalaya,2018,2,Motorola,1348,0.02
meghalaya,2018,2,Others,5551,0.085
meghalaya,2018,3,Xiaomi,22806,0.26
meghalaya,2018,3,Samsung,17719,0.2
meghalaya,2018,3,Vivo,12579,0.145
meghalaya,2018,3,Oppo,10581,0.115
meghalaya,2018,3,Realme,8566,0.095
meghalaya,2018,3,OnePlus,3979,0.045
meghalaya,2018,3,Apple,2984,0.035
meghalaya,2018,3,Motorola,1747,0.02
meghalaya,2018,3,Others,7609,0.085
meghalaya,2018,4,Xiaomi,26880,0.26
meghalaya,2018,4,Samsung,22144,0.2
meghalaya,2018,4,Vivo,16057,0.145
meghalaya,2018,4,Oppo,11866,0.115
meghalaya,2018,4,Realme,10703,0.095
meghalaya,2018,4,OnePlus,5026,0.045
meghalaya,2018,4,Apple,3824,0.035
meghalaya,2018,4,Motorola,2191,0.02
meghalaya,2018,4,Others,8754,0.085
meghalaya,2019,1,Xiaomi,24285,0.26
meghalaya,2019,1,Samsung,18002,0.2
meghalaya,2019,1,Vivo,13929,0.145
meghalaya,2019,1,Oppo,10456,0.115
meghalaya,2019,1,Realme,8430,0.095
meghalaya,2019,1,OnePlus,4028,0.045
meghalaya,2019,1,Apple,3295,0.035
meghalaya,2019,1,Motorola,1844,0.02
meghalaya,2019,1,Others,7752,0.085
meghalaya,2019,2,Xiaomi,27113,0.26
meghalaya,2019,2,Samsung,19873,0.2
meghalaya,2019,2,Vivo,15735,0.145
meghalaya,2019,2,Oppo,12286,0.115
meghalaya,2019,2,Realme,10134,0.095
meghalaya,2019,2,OnePlus,4619,0.045
meghalaya,2019,2,Apple,3672,0.035
meghalaya,2019,2,Motorola,2183,0.02
meghalaya,2019,2,Others,8657,0.085
meghalaya,2019,3,Xiaomi,27776,0.26
meghalaya,2019,3,Samsung,21856,0.2
meghalaya,2019,3,Vivo,16078,0.145
meghalaya,2019,3,Oppo,12149,0.115
meghalaya,2019,3,Realme,10514,0.095
meghalaya,2019,3,OnePlus,4968,0.045
meghalaya,2019,3,Apple,3903,0.035
meghalaya,2019,3,Motorola,2274,0.02
meghalaya,2019,3,Others,8975,0.085
meghalaya,2019,4,Xiaomi,34441,0.26
meghalaya,2019,4,Samsung,27559,0.2
meghalaya,2019,4,Vivo,19732,0.145
meghalaya,2019,4,Oppo,16096,0.115
meghalaya,2019,4,Realme,12144,0.095
meghalaya,2019,4,OnePlus,6200,0.045
meghalaya,2019,4,Apple,4657,0.035
meghalaya,2019,4,Motorola,2722,0.02
meghalaya,2019,4,Others,10955,0.085
meghalaya,2020,1,Xiaomi,29086,0.26
meghalaya,2020,1,Samsung,21438,0.2
meghalaya,2020,1,Vivo,16212,0.145
meghalaya,2020,1,Oppo,12793,0.115
meghalaya,2020,1,Realme,10562,0.095
meghalaya,2020,1,OnePlus,5084,0.045
meghalaya,2020,1,Apple,3654,0.035
meghalaya,2020,1,Motorola,2154,0.02
meghalaya,2020,1,Others,9460,0.085
meghalaya,2020,2,Xiaomi,32365,0.26
meghalaya,2020,2,Samsung,24614,0.2
meghalaya,2020,2,Vivo,17709,0.145
meghalaya,2020,2,Oppo,14459,0.115
meghalaya,2020,2,Realme,11461,0.095
meghalaya,2020,2,OnePlus,5741,0.045
meghalaya,2020,2,Apple,4476,0.035
meghalaya,2020,2,Motorola,2420,0.02
meghalaya,2020,2,Others,10715,0.085
meghalaya,2020,3,Xiaomi,35549,0.26
meghalaya,2020,3,Samsung,28166,0.2
meghalaya,2020,3,Vivo,19926,0.145
meghalaya,2020,3,Oppo,15918,0.115
meghalaya,2020,3,Realme,12995,0.095
meghalaya,2020,3,OnePlus,6265,0.045
meghalaya,2020,3,Apple,4493,0.035
meghalaya,2020,3,Motorola,2755,0.02
meghalaya,2020,3,Others,11446,0.085
meghalaya,2020,4,Xiaomi,40839,0.26
meghalaya,2020,4,Samsung,30033,0.2
meghalaya,2020,4,Vivo,21806,0.145
meghalaya,2020,4,Oppo,17168,0.115
meghalaya,2020,4,Realme,15598,0.095
meghalaya,2020,4,OnePlus,7366,0.045
meghalaya,2020,4,Apple,5584,0.035
meghalaya,2020,4,Motorola,3044,0.02
meghalaya,2020,4,Others,12769,0.085
meghalaya,2021,1,Xiaomi,33035,0.26
meghalaya,2021,1,Samsung,25078,0.2
meghalaya,2021,1,Vivo,18011,0.145
meghalaya,2021,1,Oppo,15016,0.115
meghalaya,2021,1,Realme,12415,0.095
meghalaya,2021,1,OnePlus,5690,0.045
meghalaya,2021,1,Apple,4449,0.035
meghalaya,2021,1,Motorola,2539,0.02
meghalaya,2021,1,Others,11143,0.085
meghalaya,2021,2,Xiaomi,34194,0.26
meghalaya,2021,2,Samsung,26137,0.2
meghalaya,2021,2,Vivo,20594,0.145
meghalaya,2021,2,Oppo,16222,0.115
meghalaya,2021,2,Realme,13644,0.095
meghalaya,2021,2,OnePlus,6164,0.045
meghalaya,2021,2,Apple,4881,0.035
meghalaya,2021,2,Motorola,2649,0.02
meghalaya,2021,2,Others,11319,0.085
meghalaya,2021,3,Xiaomi,43572,0.26
meghalaya,2021,3,Samsung,33798,0.2
meghalaya,2021,3,Vivo,24559,0.145
meghalaya,2021,3,Oppo,18095,0.115
meghalaya,2021,3,Realme,15452,0.095
meghalaya,2021,3,OnePlus,7541,0.045
meghalaya,2021,3,Apple,5983,0.035
meghalaya,2021,3,Motorola,3226,0.02
meghalaya,2021,3,Others,13674,0.085
meghalaya,2021,4,Xiaomi,43437,0.26
meghalaya,2021,4,Samsung,34862,0.2
meghalaya,2021,4,Vivo,24009,0.145
meghalaya,2021,4,Oppo,18650,0.115
meghalaya,2021,4,Realme,16747,0.095
meghalaya,2021,4,OnePlus,7826,0.045
meghalaya,2021,4,Apple,5846,0.035
meghalaya,2021,4,Motorola,3235,0.02
meghalaya,2021,4,Others,14477,0.085
meghalaya,2022,1,Xiaomi,39413,0.26
meghalaya,2022,1,Samsung,30750,0.2
meghalaya,2022,1,Vivo,22133,0.145
meghalaya,2022,1,Oppo,17529,0.115
meghalaya,2022,1,Realme,14821,0.095
meghalaya,2022,1,OnePlus,6838,0.045
meghalaya,2022,1,Apple,5106,0.035
meghalaya,2022,1,Motorola,3100,0.02
meghalaya,2022,1,Others,12361,0.085
meghalaya,2022,2,Xiaomi,40859,0.26
meghalaya,2022,2,Samsung,32465,0.2
meghalaya,2022,2,Vivo,22356,0.145
meghalaya,2022,2,Oppo,17181,0.115
meghalaya,2022,2,Realme,15414,0.095
meghalaya,2022,2,OnePlus,6659,0.045
meghalaya,2022,2,Apple,5178,0.035
meghalaya,2022,2,Motorola,3254,0.02
meghalaya,2022,2,Others,13799,0.085
meghalaya,2022,3,Xiaomi,51409,0.26
meghalaya,2022,3,Samsung,39274,0.2
meghalaya,2022,3,Vivo,27478,0.145
meghalaya,2022,3,Oppo,20998,0.115
meghalaya,2022,3,Realme,18639,0.095
meghalaya,2022,3,OnePlus,8150,0.045
meghalaya,2022,3,Apple,6758,0.035
meghalaya,2022,3,Motorola,3707,0.02
meghalaya,2022,3,Others,15989,0.085
meghalaya,2022,4,Xiaomi,55885,0.26
meghalaya,2022,4,Samsung,42152,0.2
meghalaya,2022,4,Vivo,32968,0.145
meghalaya,2022,4,Oppo,24767,0.115
meghalaya,2022,4,Realme,20462,0.095
meghalaya,2022,4,OnePlus,9662,0.045
meghalaya,2022,4,Apple,7298,0.035
meghalaya,2022,4,Motorola,4452,0.02
meghalaya,2022,4,Others,17841,0.085
meghalaya,2023,1,Xiaomi,37472,0.26
meghalaya,2023,1,Samsung,29087,0.2
meghalaya,2023,1,Vivo,20905,0.145
meghalaya,2023,1,Oppo,16394,0.115
meghalaya,2023,1,Realme,13679,0.095
meghalaya,2023,1,OnePlus,6536,0.045
meghalaya,2023,1,Apple,5175,0.035
meghalaya,2023,1,Motorola,2879,0.02
meghalaya,2023,1,Others,11544,0.085
meghalaya,2023,2,Xiaomi,40448,0.26
meghalaya,2023,2,Samsung,32402,0.2
meghalaya,2023,2,Vivo,22724,0.145
meghalaya,2023,2,Oppo,18301,0.115
meghalaya,2023,2,Realme,15182,0.095
meghalaya,2023,2,OnePlus,7029,0.045
meghalaya,2023,2,Apple,5246,0.035
meghalaya,2023,2,Motorola,3146,0.02
meghalaya,2023,2,Others,13565,0.085
meghalaya,2023,3,Xiaomi,48435,0.26
meghalaya,2023,3,Samsung,35696,0.2
meghalaya,2023,3,Vivo,27565,0.145
meghalaya,2023,3,Oppo,21745,0.115
meghalaya,2023,3,Realme,17746,0.095
meghalaya,2023,3,OnePlus,8427,0.045
meghalaya,2023,3,Apple,6486,0.035
meghalaya,2023,3,Motorola,3655,0.02
meghalaya,2023,3,Others,15506,0.085
meghalaya,2023,4,Xiaomi,55222,0.26
meghalaya,2023,4,Samsung,45171,0.2
meghalaya,2023,4,Vivo,31829,0.145
meghalaya,2023,4,Oppo,24797,0.115
meghalaya,2023,4,Realme,20868,0.095
meghalaya,2023,4,OnePlus,9702,0.045
meghalaya,2023,4,Apple,7965,0.035
meghalaya,2023,4,Motorola,4151,0.02
meghalaya,2023,4,Others,17919,0.085
mizoram,2018,1,Xiaomi,9227,0.26
mizoram,2018,1,Samsung,7208,0.2
mizoram,2018,1,Vivo,5572,0.145
mizoram,2018,1,Oppo,4164,0.115
mizoram,2018,1,Realme,3496,0.095
mizoram,2018,1,OnePlus,1697,0.045
mizoram,2018,1,Apple,1246,0.035
mizoram,2018,1,Motorola,771,0.02
mizoram,2018,1,Others,3261,0.085
mizoram,2018,2,Xiaomi,13987,0.26
mizoram,2018,2,Samsung,10404,0.2
mizoram,2018,2,Vivo,7276,0.145
mizoram,2018,2,Oppo,6141,0.115
mizoram,2018,2,Realme,5045,0.095
mizoram,2018,2,OnePlus,2414,0.045
mizoram,2018,2,Apple,1857,0.035
mizoram,2018,2,Motorola,1067,0.02
mizoram,2018,2,Others,4232,0.085
mizoram,2018,3,Xiaomi,14464,0.26
mizoram,2018,3,Samsung,11696,0.2
mizoram,2018,3,Vivo,8448,0.145
mizoram,2018,3,Oppo,6622,0.115
mizoram,2018,3,Realme,5485,0.095
mizoram,2018,3,OnePlus,2646,0.045
mizoram,2018,3,Apple,1886,0.035
mizoram,2018,3,Motorola,1104,0.02
mizoram,2018,3,Others,4808,0.085
mizoram,2018,4,Xiaomi,16801,0.26
mizoram,2018,4,Samsung,12272,0.2
mizoram,2018,4,Vivo,8955,0.145
mizoram,2018,4,Oppo,7120,0.115
mizoram,2018,4,Realme,6010,0.095
mizoram,2018,4,OnePlus,2892,0.045
mizoram,2018,4,Apple,2189,0.035
mizoram,2018,4,Motorola,1270,0.02
mizoram,2018,4,Others,5206,0.085
mizoram,2019,1,Xiaomi,13856,0.26
mizoram,2019,1,Samsung,10503,0.2
mizoram,2019,1,Vivo,7621,0.145
mizoram,2019,1,Oppo,6370,0.115
mizoram,2019,1,Realme,4955,0.095
mizoram,2019,1,OnePlus,2359,0.045
mizoram,2019,1,Apple,1840,0.035
mizoram,2019,1,Motorola,1124,0.02
mizoram,2019,1,Others,4776,0.085
mizoram,2019,2,Xiaomi,16312,0.26
mizoram,2019,2,Samsung,12519,0.2
mizoram,2019,2,Vivo,9077,0.145
mizoram,2019,2,Oppo,7291,0.115
mizoram,2019,2,Realme,5986,0.095
mizoram,2019,2,OnePlus,2677,0.045
mizoram,2019,2,Apple,2068,0.035
mizoram,2019,2,Motorola,1180,0.02
mizoram,2019,2,Others,5019,0.085
mizoram,2019,3,Xiaomi,19342,0.26
mizoram,2019,3,Samsung,15755,0.2
mizoram,2019,3,Vivo,11373,0.145
mizoram,2019,3,Oppo,9143,0.115
mizoram,2019,3,Realme,7054,0.095
mizoram,2019,3,OnePlus,3456,0.045
mizoram,2019,3,Apple,2822,0.035
mizoram,2019,3,Motorola,1595,0.02
mizoram,2019,3,Others,6471,0.085
mizoram,2019,4,Xiaomi,22916,0.26
mizoram,2019,4,Samsung,18865,0.2
mizoram,2019,4,Vivo,12906,0.145
mizoram,2019,4,Oppo,10424,0.115
mizoram,2019,4,Realme,8256,0.095
mizoram,2019,4,OnePlus,4272,0.045
mizoram,2019,4,Apple,3125,0.035
mizoram,2019,4,Motorola,1837,0.02
mizoram,2019,4,Others,7851,0.085
mizoram,2020,1,Xiaomi,21472,0.26
mizoram,2020,1,Samsung,16804,0.2
mizoram,2020,1,Vivo,12222,0.145
mizoram,2020,1,Oppo,9787,0.115
mizoram,2020,1,Realme,7670,0.095
mizoram,2020,1,OnePlus,3696,0.045
mizoram,2020,1,Apple,2897,0.035
mizoram,2020,1,Motorola,1693,0.02
mizoram,2020,1,Others,7184,0.085
mizoram,2020,2,Xiaomi,20574,0.26
mizoram,2020,2,Samsung,14905,0.2
mizoram,2020,2,Vivo,10448,0.145
mizoram,2020,2,Oppo,8632,0.115
mizoram,2020,2,Realme,7263,0.095
mizoram,2020,2,OnePlus,3295,0.045
mizoram,2020,2,Apple,2521,0.035
mizoram,2020,2,Motorola,1507,0.02
mizoram,2020,2,Others,6509,0.085
mizoram,2020,3,Xiaomi,24187,0.26
mizoram,2020,3,Samsung,18732,0.2
mizoram,2020,3,Vivo,13487,0.145
mizoram,2020,3,Oppo,10167,0.115
mizoram,2020,3,Realme,8998,0.095
mizoram,2020,3,OnePlus,4000,0.045
mizoram,2020,3,Apple,3075,0.035
mizoram,2020,3,Motorola,1876,0.02
mizoram,2020,3,Others,7668,0.085
mizoram,2020,4,Xiaomi,29059,0.26
mizoram,2020,4,Samsung,22896,0.2
mizoram,2020,4,Vivo,16024,0.145
mizoram,2020,4,Oppo,12431,0.115
mizoram,2020,4,Realme,10447,0.095
mizoram,2020,4,OnePlus,5159,0.045
mizoram,2020,4,Apple,3971,0.035
mizoram,2020,4,Motorola,2250,0.02
mizoram,2020,4,Others,9941,0.085
mizoram,2021,1,Xiaomi,21587,0.26
mizoram,2021,1,Samsung,16641,0.2
mizoram,2021,1,Vivo,12060,0.145
mizoram,2021,1,Oppo,9300,0.115
mizoram,2021,1,Realme,7415,0.095
mizoram,2021,1,OnePlus,3822,0.045
mizoram,2021,1,Apple,2755,0.035
mizoram,2021,1,Motorola,1704,0.02
mizoram,2021,1,Others,6603,0.085
mizoram,2021,2,Xiaomi,21402,0.26
mizoram,2021,2,Samsung,17337,0.2
mizoram,2021,2,Vivo,11575,0.145
mizoram,2021,2,Oppo,9910,0.115
mizoram,2021,2,Realme,7793,0.095
mizoram,2021,2,OnePlus,3650,0.045
mizoram,2021,2,Apple,2880,0.035
mizoram,2021,2,Motorola,1736,0.02
mizoram,2021,2,Others,7141,0.085
mizoram,2021,3,Xiaomi,26058,0.26
mizoram,2021,3,Samsung,20481,0.2
mizoram,2021,3,Vivo,15256,0.145
mizoram,2021,3,Oppo,11639,0.115
mizoram,2021,3,Realme,9858,0.095
mizoram,2021,3,OnePlus,4738,0.045
mizoram,2021,3,Apple,3538,0.035
mizoram,2021,3,Motorola,2085,0.02
mizoram,2021,3,Others,8759,0.085
mizoram,2021,4,Xiaomi,26985,0.26
mizoram,2021,4,Samsung,20026,0.2
mizoram,2021,4,Vivo,14169,0.145
mizoram,2021,4,Oppo,11391,0.115
mizoram,2021,4,Realme,9518,0.095
mizoram,2021,4,OnePlus,4641,0.045
mizoram,2021,4,Apple,3705,0.035
mizoram,2021,4,Motorola,2067,0.02
mizoram,2021,4,Others,8423,0.085
mizoram,2022,1,Xiaomi,25904,0.26
mizoram,2022,1,Samsung,19931,0.2
mizoram,2022,1,Vivo,13994,0.145
mizoram,2022,1,Oppo,10427,0.115
mizoram,2022,1,Realme,9276,0.095
mizoram,2022,1,OnePlus,4210,0.045
mizoram,2022,1,Apple,3448,0.035
mizoram,2022,1,Motorola,1938,0.02
mizoram,2022,1,Others,8432,0.085
mizoram,2022,2,Xiaomi,29363,0.26
mizoram,2022,2,Samsung,23872,0.2
mizoram,2022,2,Vivo,17290,0.145
mizoram,2022,2,Oppo,13074,0.115
mizoram,2022,2,Realme,10564,0.095
mizoram,2022,2,OnePlus,4949,0.045
mizoram,2022,2,Apple,4206,0.035
mizoram,2022,2,Motorola,2280,0.02
mizoram,2022,2,Others,9908,0.085
mizoram,2022,3,Xiaomi,31630,0.26
mizoram,2022,3,Samsung,22851,0.2
mizoram,2022,3,Vivo,17244,0.145
mizoram,2022,3,Oppo,14236,0.115
mizoram,2022,3,Realme,11587,0.095
mizoram,2022,3,OnePlus,5606,0.045
mizoram,2022,3,Apple,4102,0.035
mizoram,2022,3,Motorola,2367,0.02
mizoram,2022,3,Others,9962,0.085
mizoram,2022,4,Xiaomi,38590,0.26
mizoram,2022,4,Samsung,29508,0.2
mizoram,2022,4,Vivo,21521,0.145
mizoram,2022,4,Oppo,15996,0.115
mizoram,2022,4,Realme,13703,0.095
mizoram,2022,4,OnePlus,6373,0.045
